Keywords,city,store_number,Agg store_number,address,state,zip_code
Target,Portland,2523,2523 000002523 00002523,9401 NE Cascades Pkwy,OR,97220-6824
Target,Bakersfield,2524,2524 000002524 00002524,2901 Ming Ave,CA,93304-4144
Target,Blue Springs,2525,2525 000002525 00002525,1040 NE CORONADO,MO,64014-2971
Target,Cedar Falls,2526,2526 000002526 00002526,214 Viking Plaza Dr,IA,50613-6936
Target,Rochester,2528,2528 000002528 00002528,3181 Chili Ave,NY,14624-5409
Target,Reading,2529,2529 000002529 00002529,4599 Perkiomen Ave,PA,19606-3201
Target,Greenland,2530,2530 000002530 00002530,1450 Greenland Rd,NH,03840-2438
Target,Hammond,2531,2531 000002531 00002531,2030 Hammond Square Dr,LA,70403-6156
Target,Hanover,2532,2532 000002532 00002532,1167 Washington St,MA,02339-1643
Target,Huntsville,2533,2533 000002533 00002533,259 Interstate 45 S,TX,77340-4903
Target,Kenner,2534,2534 000002534 00002534,1401 W ESPLANADE AVE,LA,70065-2845
Target,Easton,2536,2536 000002536 00002536,3835 Dryland Way,PA,18045-8208
Target,Malvern,2537,2537 000002537 00002537,455 Carnegie Blvd,PA,19355-8599
Target,Martinsburg,2538,2538 000002538 00002538,436 Retail Commons Pkwy,WV,25403-6183
Target,Sioux Falls,2540,2540 000002540 00002540,1021 Highline Pl,SD,57110
Target,Tulsa,2542,2542 000002542 00002542,10019 S Memorial Dr,OK,74133-6103
Target,Warren,2544,2544 000002544 00002544,28800 Dequindre Rd,MI,48092-2466
Target,Waukesha,2546,2546 000002546 00002546,1250 W Sunset Dr,WI,53189-8423
Target,Melbourne,2547,2547 000002547 00002547,4305 Norfolk Pkwy,FL,32904-8605
Target,Pottstown,2548,2548 000002548 00002548,100 Upland Square Dr,PA,19464-1575
Target,Wylie,2550,2550 000002550 00002550,3440 W FM 544,TX,75098-9408
Target,Blue Ash,2557,2557 000002557 00002557,9099 Plainfield Rd,OH,45236-1245
Target,Dekalb,2559,2559 000002559 00002559,2555 Sycamore Rd,IL,60115-2051
Target,Gastonia,2565,2565 000002565 00002565,425 Cox Rd,NC,28054
Target,Hanover,2567,2567 000002567 00002567,31 WILSON AVE,PA,17331-5207
Target,Henderson,2568,2568 000002568 00002568,695 S Green Valley Pkwy,NV,89052-0404
Target,Las Vegas,2569,2569 000002569 00002569,6371 N Decatur Blvd,NV,89130-8001
Target,Marlborough,2570,2570 000002570 00002570,605 Boston Post Rd E,MA,01752-3702
Target,Mesquite,2572,2572 000002572 00002572,1629 N Town East Blvd,TX,75150-4105
Target,San Jose,2581,2581 000002581 00002581,95 Holger Way,CA,95134-1377
Target,Sunnyvale,2584,2584 000002584 00002584,298 W McKinley Ave,CA,94086-6193
Target,Wauwatosa,2586,2586 000002586 00002586,3900 N 124th St,WI,53222-2105
Target,Petaluma,2601,2601 000002601 00002601,401 Kenilworth Drive,CA,94952
Target,Rocklin,2604,2604 000002604 00002604,5104 Commons Dr,CA,95677
Target,San Jose,2605,2605 000002605 00002605,5630 Cottle Rd,CA,95123
Target,Swansea,2607,2607 000002607 00002607,579 GAR HWY,MA,02777-4587
Target,West Valley City,2609,2609 000002609 00002609,5518 W High Market Dr,UT,84120
Target,Chicago,2613,2613 000002613 00002613,1200 N Larrabee St,IL,60610
Target,Fremont,2615,2615 000002615 00002615,43950 Pacific Commons Blvd,CA,94538-3803
Target,Azusa,2627,2627 000002627 00002627,809 N Azusa Ave,CA,91702-2510
Target,Gambrills,2631,2631 000002631 00002631,2384 BRANDERMILL BLVD,MD,21054
Target,Culver City,2632,2632 000002632 00002632,6000 Sepulveda Blvd,CA,90230-6423
Target,Salt Lake City,2641,2641 000002641 00002641,1110 S 300 W,UT,84101-3053
Target,Hilo,2682,2682 000002682 00002682,391 E MAKAALA ST,HI,96720-5146
Target,Braintree,2693,2693 000002693 00002693,250 Granite St,MA,02184-2813
Target,Bakersfield,2715,2715 000002715 00002715,11000 Stockdale Hwy,CA,93311-3635
Target,Highlands Ranch,2716,2716 000002716 00002716,1265 Sgt Jon Stiles Dr,CO,80129-2265
Target,Lakewood,2717,2717 000002717 00002717,460 S Vance St,CO,80226-3305
Target,Morrisville,2721,2721 000002721 00002721,3001 Market Center Dr,NC,27560
Target,Kyle,2725,2725 000002725 00002725,5188 Kyle Center Dr,TX,78640-6137
Target,Moore,2727,2727 000002727 00002727,720 SW 19TH ST,OK,73160-2941
Target,Louisville,2728,2728 000002728 00002728,12975 Shelbyville Rd,KY,40243-2425
Target,San Clemente,2730,2730 000002730 00002730,990 Avenida Vista Hermosa,CA,92673-6360
Target,Little Rock,2737,2737 000002737 00002737,420 S University Ave,AR,72205-5246
Target,Lawton,2739,2739 000002739 00002739,2030 NW 82nd Street,OK,73505
Target,Myrtle Beach,2742,2742 000002742 00002742,140 Sayebrook Pkwy,SC,29588
Target,Fresno,2744,2744 000002744 00002744,6655 North Riverside Dr,CA,93722
Target,Chandler,2747,2747 000002747 00002747,3777 S ARIZONA AVE,AZ,85248
Target,Staten Island,2753,2753 000002753 00002753,2873 Richmond Ave,NY,10314-5811
Target,PITTSBURGH,2757,2757 000002757 00002757,6231 PENN AVE,PA,15206
Target,San Luis Obispo,2759,2759 000002759 00002759,11990 LOS OSOS VALLEY RD,CA,93405
Target,Oxnard,2760,2760 000002760 00002760,2850 N OXNARD BLVD,CA,93036-5443
Target,Newark,2764,2764 000002764 00002764,800 Christiana Mall,DE,19702-3216
Target,Madison,2765,2765 000002765 00002765,750 Hilldale Way,WI,53705-2644
Target,San Francisco,2766,2766 000002766 00002766,789 Mission St,CA,94103-3132
Target,Emeryville,2767,2767 000002767 00002767,1555 40th Street,CA,94608-3515
Target,San Francisco,2768,2768 000002768 00002768,2675 Geary Blvd,CA,94118-3400
Target,Virginia Beach,2770,2770 000002770 00002770,4554 Virginia Beach Blvd,VA,23462-3004
Target,Dublin,2771,2771 000002771 00002771,2800 Dublin Blvd,CA,94568-4589
Target,San Rafael,2772,2772 000002772 00002772,125 Shoreline Pkwy,CA,94901-5521
Target,Los Angeles,2775,2775 000002775 00002775,8480 Beverly Blvd Ste 1A,CA,90048-3414
Target,Los Angeles,2776,2776 000002776 00002776,735 S Figueroa St,CA,90017
Target,Portland,2779,2779 000002779 00002779,1555 N Tomahawk Island Dr,OR,97217-8296
Target,Brookfield,2780,2780 000002780 00002780,12725 W Bluemound Rd,WI,53005
Target,Chicago,2781,2781 000002781 00002781,1101 W Jackson Blvd,IL,60607-2905
Target,Cary,2784,2784 000002784 00002784,7129 OKelly Chapel Road,NC,27519
Target,Holly Springs,2785,2785 000002785 00002785,100 Grand Hill Place,NC,27540-4416
Target,Seattle,2786,2786 000002786 00002786,1401 2nd Ave,WA,98101-2007
Target,Pittsburgh,2787,2787 000002787 00002787,201 S Hills Vlg,PA,15241-1408
Target,Fairfax,2790,2790 000002790 00002790,2905 District Ave S Ste 400,VA,22031
Target,Portland,2791,2791 000002791 00002791,939 SW Morrison,OR,97205
Target,Capitola,2795,2795 000002795 00002795,1825 41st Ave,CA,95010-2504
Target,Homewood,2796,2796 000002796 00002796,531 Brookwood Village,AL,35209-4501
Target,Chicago,2799,2799 000002799 00002799,1 S State St,IL,60603
Target,Escondido,2802,2802 000002802 00002802,280 E Via Rancho Pkwy,CA,92025-8005
Target,San Antonio,2803,2803 000002803 00002803,1223 Austin Hwy,TX,78209
Target,Schenectady,2805,2805 000002805 00002805,204 Saratoga Rd,NY,12302-4509
Target,Albuquerque,2813,2813 000002813 00002813,2120 Louisiana Blvd NE,NM,87110-5402
Target,Knoxville,2815,2815 000002815 00002815,1900 Town Center Blvd,TN,37922
Target,Madison,2816,2816 000002816 00002816,8207 HIGHWAY 72 W,AL,35758
Target,Grandville,2818,2818 000002818 00002818,3130 44th St SW,MI,49418
Target,Denver,2820,2820 000002820 00002820,7777 E Hampden Ave,CO,80231
Target,East Peoria,2824,2824 000002824 00002824,480 W Washington St,IL,61611-2445
Target,Alameda,2829,2829 000002829 00002829,2700 Fifth Street,CA,94501
Target,Pomona,2831,2831 000002831 00002831,701 Rio Rancho Road,CA,91766
Target,Valley Stream,2840,2840 000002840 00002840,500 W Sunrise Hwy,NY,11581-1001
Target,Huntington Station,2844,2844 000002844 00002844,124 E Jericho Tpke,NY,11746-7324
Target,Baltimore,2845,2845 000002845 00002845,3559 Boston Street,MD,21224
Target,Miami,, 00000 0000,7800 SW 104th St,FL,33156-2631
