row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
67886||||||||JPMORGAN CHASE   |
67888||||||||NATIONSTAR MORTG |
67917||||||||JPMORGAN CHASE   |
67921||||||||ADP Tax/401k     |
67925||||||||  CHK ...3237 transaction#: |
67940||||||||INTUIT PAYROLL S |
67976||||||||ALLY BANK        |
67979||||||||IRS              |
67993||||||||American Express |
68003||||||||CAPITAL ONE      |
68040||||||||ard ending in 3722|
68044||||||||PAYCHEX TPS           |
68064||||||||ard ending in 7898|
68244||||||||AMERICAN EXPRESS |
68266||||||||CARRINGTON       |
68271||||||||JPMORGAN CHASE   |
68274||||||||ADP Tax/401k     |
68337|||||||| MMA ...6615 transaction#: 5|
68342||||||||JIMMY JOHNS FRAN |
68345||||||||US BANK HOME MTG |
68351||||||||Payroll          |
68453||||||||JPMORGAN CHASE   |
68457|||||||| MMA ...0572 transaction#: 5|
68485||||||||CENLAR LOAN ADM  |
68492||||||||WF HOME MTG      |
68518|||||||| TREASURY           AS REQUE|
68520||||||||ard ending in 1019|
68573|||||||| MMA ...0732 transaction#: 5|
68575||||||||BK OF AMER MC    |
68600||||||||SETERUS, INC.    |
68607||||||||ard ending in 1787|
68646||||||||IRS              |
68655||||||||NEW AMERICAN FND |
68662||||||||STATE FARM RO 08 |
68705||||||||  CHK ...0746 transaction#: |
68722||||||||ard ending in 0985|
68728||||||||BCBS PRIMARY          |
68761||||||||WALLACE F ACKLEY |
68763||||||||Payroll          |
68782||||||||ard ending in 4327|
68796||||||||SWS of America   |
68804||||||||IRS              |
68829||||||||CHASE            |
68856||||||||FREEDOM MORTGAGE |
68861||||||||SAN BERNARDINO   |
68892||||||||PAYMENTECH       |
68898||||||||CHASE            |
68907||||||||DISCOVER         |
68914||||||||  CHK ...0999 transaction#: |
68938||||||||American Express |
68965||||||||ard ending in 8866|
68975||||||||American Express |
69007||||||||SELECT PORTFOLIO |
69032|||||||| 4987943728 To Bill and Joan|
69055||||||||ard ending in 6968|
69081||||||||American Express |
69083||||||||CHASE            |
69088||||||||ard ending in 1669|
69119||||||||ard ending in 0089|
69134||||||||SMARTCASH ALLY H |
69136||||||||LIFEWISE OF WA   |
69178||||||||AMERICAN EXPRESS |
69201||||||||MYSAVINGSDIRECT  |
69223||||||||GEICO            |
69255||||||||InterWest Proper |
69262||||||||BOEING EMP CR U  |
69272||||||||CHASE            |
69315||||||||WF HOME MTG      |
69332||||||||JPMORGAN CHASE   |
69338||||||||WF HOME MTG      |
69349||||||||PAYCHEX TPS           |
69352||||||||ard ending in 3979|
69356||||||||BMWFINANCIAL SVS |
69380||||||||OSCAR INSURANCE  |
69434||||||||UNIVERSAL AMERIC |
69442||||||||ard ending in 9489|
69450||||||||  CHK ...4081 transaction#: |
69499||||||||Sunsetwood Home  |
69534||||||||JPMORGAN CHASE   |
69565||||||||CAPITAL ONE      |
69566||||||||ard ending in 4169|
69579||||||||GMFS LLC         |
69631||||||||NLC              |
69644||||||||MARICOPACOTAXAZ  |
69652||||||||AFC FUNDING CORP |
69655||||||||ard ending in 9704|
69661||||||||CAPITAL ONE      |
69673||||||||JPMORGAN CHASE   |
69754||||||||American Express |
69758||||||||ard ending in 4715|
69840||||||||Payroll          |
69846||||||||NYS DTF WT       |
69901||||||||Old Navy Visa    |
69958||||||||CHASE            |
69966||||||||VERIZON ARC           |
70023||||||||American Express |
70036||||||||RAYMOND JAMES &  |
70037||||||||AMERICAN EXPRESS |
70109||||||||ALLY BANK        |
70130||||||||JPMORGAN CHASE   |
70177||||||||ADP Tax/401k          |
70206||||||||NVOICE    H132169         CC|
70217||||||||NAVITAS LEASING  |
70228||||||||DISCOVER         |
70235||||||||American Express |
70254|||||||| MMA ...7101 transaction#: 5|
70326||||||||Nationstar       |
70360|||||||| MMA ...5448 transaction#: 5|
70373||||||||JPMORGAN CHASE   |
70388||||||||ANSFER TO ACCOUNT00000065058|
70391||||||||eRent Payment    |
70397||||||||FIA CARD SERVICE |
70398||||||||AMERICANEXPRESS  |
70407||||||||ard ending in 3145|
70413||||||||BK OF AMER MC    |
70423||||||||RFS - Cincinnati |
70428||||||||  CHK ...3236 transaction#: |
70439||||||||ard ending in 5654|
70493||||||||SELECT PORTFOLIO      |
70514||||||||ard ending in 7387|
70521||||||||American Express |
70525||||||||FLINT HILLS RESO       |
70528||||||||ard ending in 8497|
70545||||||||ard ending in 5818|
70578||||||||Wiseman Manageme |
70585||||||||American Express |
70588|||||||| 4987939631 To 2416 (_######|
70599||||||||HOOSIER LOTTERY  |
70600||||||||CATGLOBTSY            |
70622||||||||CRACKER BARREL        |
70630||||||||PAYCHEX INC.     |
70632||||||||WF HOME MTG      |
70634||||||||CMS Brompton Cou |
70660|||||||| 4988263173 To SANDERS (_###|
70667||||||||American Express |
70694||||||||American Express |
70701||||||||  MMA ...9201 transaction#: |
70730||||||||CITI AUTOPAY     |
70821||||||||CAPITAL ONE N.A. |
70892||||||||LA Co TTC Paymnt |
70930||||||||CHASE            |
70951||||||||IRS              |
70978||||||||NYS DTF WT       |
70995||||||||ard ending in 0223|
71029||||||||ard ending in 5435|
71056||||||||OPPENHEIMER      |
71063||||||||Ocwen Loan Servi |
71077||||||||JPMORGAN CHASE   |
71084||||||||American Express |
71085||||||||ard ending in 0213|
71088||||||||American Express |
71089||||||||SUNTRUST MTG     |
71101||||||||IRS              |
71135||||||||GRANITE STATE-DL |
71162||||||||PaySpot Inc      |
71168||||||||American Express |
71179||||||||DEPT EDUCATION   |
71187||||||||VGI-STAR         |
71205||||||||IRS              |
71211||||||||JPMORGAN CHASE   |
71225||||||||COSMOPOLITAN ON  |
71270||||||||IRS              |
71280||||||||SCOTTRADE        |
71285||||||||TRANSAMERICA     |
71287||||||||JPMORGAN CHASE   |
71293||||||||JPMORGAN CHASE   |
71308||||||||American Express |
71332||||||||ADP EEPAY/GARNWC |
71339||||||||American Express |
71341||||||||SMART LLC        |
71369||||||||SUNTRUST MTG     |
71378||||||||WF HOME MTG      |
71394||||||||ard ending in 8663|
71417||||||||SYSCO CLEVELAND, Payment   |
71431||||||||TIO NETWORKS     |
71440||||||||JPMORGAN CHASE   |
71471||||||||FNM MCRS              |
71477||||||||USAA CREDIT CARD |
71481||||||||BARCLAYCARD US   |
71525||||||||FEDERAL          |
71540||||||||ARK Management L |
71547||||||||ard ending in 4591|
71564||||||||UNITEDHEALTHCARE      |
71638|||||||| 4988564802 To Keyonda M Gal|
71652||||||||XOOM.COM         |
71658||||||||VGI-EM MKT ADM   |
71661||||||||CHASEHOMEFINANCE |
71665||||||||ard ending in 9060|
71668||||||||JPMORGAN CHASE   |
71676||||||||American Express |
71690||||||||BARCLAYCARD US   |
71691||||||||20552Green I     |
71702||||||||JPMORGAN CHASE   |
71717||||||||Rutgers ECheck   |
71729||||||||STEWART BUSINESS      |
71735||||||||ard ending in 9592|
71743||||||||PAYPAL           |
71746||||||||American Express |
71755||||||||American Express |
71756||||||||JPMORGAN CHASE   |
71769||||||||ALLY BANK        |
71771||||||||WF HOME MTG      |
71796||||||||NYS DTF SALES    |
71827||||||||NEXTGEAR PAYMENT |
71865||||||||CITI CARD ONLINE |
71874||||||||PAYCARGO              |
71885||||||||American Express |
71888||||||||MORTGAGE PYMT -  |
71889||||||||Payroll          |
71908|||||||| 4989055124 To Atria (_#####|
71913||||||||ard ending in 1187|
71995||||||||USAA.COM PAYMNT  |
72030||||||||AMERICAN EXPRESS |
72032||||||||GUARANTY TRUST   |
72061||||||||DTE ENERGY CO.        |
72062||||||||DISCOVER         |
72065||||||||CHASE HOME FIN   |
72130||||||||VTFNA, INC.      |
72141||||||||WF HOME MTG      |
72176||||||||Xoom.com         |
72199||||||||JPMORGAN CHASE   |
72236||||||||JPMORGAN CHASE   |
72261||||||||ard ending in 3346|
72267||||||||ard ending in 9921|
72284||||||||ard ending in 6416|
72290||||||||CHASEHOMEFINANCE |
72307||||||||ADP EEPAY/GARNWC |
72311||||||||USAA FSB         |
72327||||||||WF HOME MTG      |
72332||||||||NEXTGEAR PAYMENT |
72362||||||||CHASE            |
72368||||||||LBPMI                 |
72374|||||||| MMA ...6007 transaction#: 5|
72441||||||||FIDELITY              |
72447||||||||ard ending in 7515|
72451||||||||ard ending in 9715|
72467||||||||UNITEDWHOLESALE  |
72472||||||||ard ending in 7936|
72509||||||||ADP Tax/401k     |
72529||||||||ard ending in 8680|
72537||||||||WF HOME MTG      |
72551||||||||DISCOVER         |
72559||||||||ard ending in 0515|
72566||||||||American Express |
72583||||||||ABBEYSTONECREEK  |
72587||||||||THE MONEY SOURCE |
72592||||||||JPMORGAN CHASE   |
72621||||||||SELECT PORTFOLIO      |
72672||||||||American Express |
72674||||||||A1 Property Mana |
72712||||||||ard ending in 9597|
72723||||||||SEARCY WINNE 239       |
72734||||||||CENLAR LOAN ADM  |
72738||||||||PENNYMAC         |
72741||||||||FREEDOM          |
72777||||||||ard ending in 4528|
72782||||||||WF HOME MTG      |
72829||||||||VETERANS AFFAIRS |
72836||||||||PENNYMAC         |
72860||||||||American Express |
72874||||||||ard ending in 4464|
72883||||||||Payroll          |
72985|||||||| MMA ...6861 transaction#: 5|
73005||||||||WF HOME MTG      |
73030|||||||| 4989077417 To Derek Snitker|
73041||||||||ADP EEPAY/GARNWC |
73052||||||||ABERCROMBIE           |
73067||||||||TD BANK          |
73068|||||||| MMA ...1239 transaction#: 5|
73101||||||||QPAY INC.        |
73133||||||||WF HOME MTG      |
73144||||||||Loan Servicing   |
73147||||||||PNC BANK NA      |
73159||||||||OXFORD HEALTH 2  |
73172||||||||CHASE            |
73202||||||||JPMORGAN CHASE   |
73229||||||||ard ending in 9871|
73235||||||||AWC INC               |
73249||||||||American Express |
73251||||||||TADS TUITION AID |
73253||||||||American Express |
73307||||||||STANDARD INS CO  |
73411|||||||| MMA ...6438 transaction#: 5|
73416||||||||CITI AUTOPAY     |
73490||||||||WF HOME MTG      |
73501||||||||WF HOME MTG      |
73542||||||||IRS              |
73546||||||||IRS              |
73578||||||||BK AMER AFSBK 01 |
73644||||||||ard ending in 7785|
73660||||||||CITI MORTGAGE    |
73683||||||||CHASE            |
73690||||||||ard ending in 2374|
73719||||||||  CHK ...8995 transaction#: |
73729||||||||CHASE            |
73743||||||||ard ending in 5976|
73798||||||||ard ending in 0563|
73821||||||||4565v            |
73828||||||||QUICKEN LOANS    |
73859||||||||JPMORGAN CHASE        |
73903||||||||FEDLOANSERVICING |
73911||||||||PAYCHEX - RCX    |
73913||||||||ard ending in 8967|
73926||||||||American Express |
73978|||||||| 4988896927 To Carolyn (_###|
74008||||||||ard ending in 3739|
74019||||||||WEBFILE TAX PYMT |
74021||||||||PAYCHEX INC.          |
74065||||||||CHECKALT              |
74075||||||||ard ending in 5381|
74086||||||||DITECH           |
74123||||||||Kuder OP         |
74124|||||||| MMA ...2106 transaction#: 5|
74140||||||||ard ending in 0242|
74154||||||||CHASE            |
74214||||||||ard ending in 7372|
74237||||||||PENNYMAC         |
74254||||||||CITI CARD ONLINE |
74322||||||||DISCOVER         |
74338||||||||AUDI FINCL, INC. |
74341||||||||CHASE            |
74443||||||||Seterus, Inc.    |
74444||||||||ADP Tax/401k     |
74445||||||||STTAMM SALESTAX       |
74472||||||||QUICKEN LOANS    |
74480||||||||STEARNS LENDING  |
74521||||||||American Express |
74544||||||||Camden Legacy    |
74623||||||||ard ending in 0155|
74654||||||||JPMORGAN CHASE   |
74682||||||||JPMORGAN CHASE   |
74697||||||||IRS              |
74718||||||||CAPITAL ONE      |
74801||||||||Payroll          |
74815||||||||PAI              |
74820||||||||IL DEPT OF REVEN |
74826||||||||ard ending in 0536|
74880||||||||ard ending in 7692|
74887||||||||NAVI ED SERV WEB |
74890||||||||WoodPartners aro      |
74901||||||||Nationstar       |
74983||||||||HALJOHN HOLDINGS       |
74991||||||||ard ending in 2428|
75004||||||||ARIZONA LOTTERY  |
75075||||||||PNC MORTGAGE     |
75091||||||||BECTON DICKINSON      |
75127||||||||LDS CHURCH       |
75151||||||||Bank of America  |
75161||||||||DISCOVER         |
75164||||||||American Express |
75240||||||||ard ending in 8383|
75247||||||||NYS DTF SALES    |
75266||||||||WF HOME MTG      |
75268||||||||ard ending in 7827|
75270||||||||JPMORGAN CHASE   |
75310||||||||JPMORGAN CHASE   |
75311||||||||NYS DTF WT       |
75388||||||||Payroll          |
75401||||||||VANGUARD BUY     |
75403||||||||E*TRADE          |
75407||||||||Peak Properties- |
75437||||||||American Express |
75459||||||||NewYork 529 ACH  |
75498||||||||ard ending in 5288|
75506||||||||  CHK ...5683 transaction#: |
75508||||||||American Express |
75522||||||||ard ending in 8412|
75535||||||||ard ending in 2198|
75567||||||||ADP Tax/401k     |
75572||||||||Savoy at Dayton  |
75583||||||||PAYCHEX TPS      |
75626||||||||BK OF AMER VI/MC |
75636||||||||WF HOME MTG      |
75661||||||||JPMORGAN CHASE   |
75704||||||||CHASEHOMEFINANCE |
75761||||||||NORDSTROM        |
75770||||||||The Lakes of Ole |
75777||||||||ROUNDPOINT       |
75796||||||||INTUIT PAYROLL S |
75810|||||||| MMA ...5859 transaction#: 5|
75838||||||||CAPITAL ONE      |
75841||||||||CHASE            |
75855||||||||ard ending in 9416|
75868||||||||USAA.COM PAYMNT  |
75925||||||||ard ending in 9406|
75957||||||||MB FINANCIAL     |
75963||||||||CHASEHOMEFINANCE |
75978||||||||BARCLAYCARD US   |
75979||||||||ard ending in 9893|
76030||||||||CITI CARD ONLINE |
76053||||||||PAYCHEX-RCX      |
76055||||||||ALABAMA HOUSING  |
76106||||||||MORTGAGE SERV CT |
76111||||||||ard ending in 0796|
76128|||||||| MMA ...5206 transaction#: 5|
76131||||||||ard ending in 0306|
76156||||||||CAPITAL ONE      |
76164||||||||CHASE            |
76169|||||||| MMA ...8517 transaction#: 5|
76202||||||||SENECA MORTGAGE  |
76207||||||||CITIFINANCIAL    |
76221||||||||Wayne State Univ |
76247||||||||ard ending in 8280|
76271||||||||DITECH           |
76290||||||||American Express |
76297||||||||  CHK ...0950 transaction#: |
76311||||||||ard ending in 8911|
76324||||||||FREEDOM          |
76377||||||||STEARNS LENDING  |
76382||||||||UNITEDHEALTHONE  |
76393||||||||CENLAR LOAN ADM  |
76395||||||||American Express |
76441||||||||FID BKG SVC LLC  |
76447||||||||ard ending in 5920|
76450||||||||DISCOVER         |
76475||||||||Loan Servicing   |
76487||||||||PRIMELENDING     |
76531||||||||ard ending in 8810|
76535|||||||| MMA ...7926 transaction#: 5|
76552|||||||| MMA ...3019 transaction#: 5|
76602||||||||SMC TAX ECHECK   |
76610||||||||JPMORGAN CHASE   |
76613||||||||SUN WEST MORTGAG |
76636||||||||GUSTO            |
76647||||||||PEGASUS ESCROW C       |
76680||||||||ard ending in 2921|
76704||||||||American Express |
76731||||||||PENNYMAC         |
76748||||||||ard ending in 5246|
76750||||||||CITI CARD ONLINE |
76757||||||||CITI CARD ONLINE |
76761||||||||CAPITAL ONE      |
76768||||||||ard ending in 9268|
76809||||||||STATE OF LOUISIA      |
76871||||||||American Express |
76873||||||||ard ending in 1046|
76880||||||||OH80 LOTTERY     |
76885||||||||DISCOVER         |
76890|||||||| MMA ...1502 transaction#: 5|
76913||||||||GREAT LAKES      |
76928||||||||ard ending in 0115|
76982||||||||American Express |
77029||||||||WF HOME MTG      |
77060||||||||FIRSTKEYMTG LLC  |
77066||||||||KAMEHAMEHA MANAG |
77070||||||||Bayside Village  |
77086||||||||Biedul Enterpris |
77094||||||||WF HOME MTG      |
77095||||||||WEBFILE TAX PYMT |
77106||||||||CHASE HSA        |
77121||||||||ASCENSUS TRUST   |
77128||||||||WELLS FARGO      |
77133||||||||LSU              |
77143||||||||ard ending in 4187|
77144||||||||ENDOR PAY 122491095901000 CT|
77156||||||||CAPITAL ONE AUTO |
77236||||||||JPMORGAN CHASE   |
77325||||||||FSOLAR                |
77343||||||||MERCHANT CASH AN |
77344||||||||ard ending in 9740|
77380||||||||American Express |
77382||||||||OHIO MOULDING CO      |
77394||||||||ard ending in 6841|
77423||||||||SJSU             |
77438||||||||Health Care Serv |
77444||||||||HOLLAND HOUSE TE |
77448||||||||QUICKEN LOANS    |
77463||||||||ard ending in 1488|
77464||||||||SYSCO METRO NEW  |
77472||||||||ard ending in 4588|
77474||||||||1286 DECATUR REA |
77484|||||||| MMA ...9472 transaction#: 5|
77502||||||||JPMORGAN CHASE   |
77581||||||||NYS DTF CT       |
77616||||||||ard ending in 3935|
77627||||||||JPMORGAN CHASE   |
77630||||||||ard ending in 1350|
77675||||||||Payroll          |
77718||||||||JPMORGAN CHASE   |
77727||||||||WF HOME MTG      |
77747||||||||UNIV OF CONNECTI |
77748|||||||| 4988508475 To Elias Gutt (_|
77779||||||||ard ending in 0552|
77797||||||||ard ending in 1234|
77871||||||||WF HOME MTG      |
77901||||||||Payroll          |
77905||||||||CITI CARD ONLINE |
77937||||||||BARCLAYCARD US   |
78006||||||||American Express |
78012||||||||Apex Clearing    |
78014||||||||ard ending in 6153|
78036||||||||INTUIT PAYROLL S |
78048||||||||BK OF AMER VI/MC |
78085||||||||CHASE            |
78110||||||||WF HOME MTG      |
78122||||||||AMERICAN EXPRESS |
78155||||||||WEX INC          |
78180||||||||Nationstar       |
78196||||||||VALLEY NATIONAL  |
78210||||||||FREEDOM          |
78224||||||||PAYPAL           |
78260||||||||American Express |
78261||||||||HNB - Group Mana |
78264||||||||TFS 888-729-2413 |
78342||||||||LIBERTY FLEET SOLN|
78350||||||||CARDMEMBER SERV  |
78352|||||||| 4988552942 To Andrew Prochn|
78361||||||||THIRD FEDERAL SA |
78457||||||||ADP Tax/401k     |
78480||||||||RIVERLANDSINSURA |
78486||||||||JPMORGAN CHASE   |
78505||||||||CITIZENS ONE     |
78516||||||||ADP Tax/401k     |
78553||||||||BRAUMS                |
78565||||||||ERIE INSURANCE   |
78595||||||||NYS DTF PIT      |
78618||||||||PAYPAL           |
78660||||||||PENNYMAC         |
78691||||||||BARCLAYCARD US   |
78698||||||||GUSTO            |
78736||||||||American Express |
78737||||||||JPMORGAN CHASE   |
78742||||||||CHASE            |
78789|||||||| MMA ...3501 transaction#: 5|
78808||||||||Dallas County    |
78850||||||||ard ending in 9133|
78864||||||||ard ending in 3873|
78872||||||||BANKCARD-8566    |
78893||||||||ard ending in 0914|
78899||||||||Best Egg         |
78901||||||||CHASE            |
78920||||||||ADP EEPAY/GARNWC |
78958||||||||BB&T             |
78981||||||||PAYCHEX TPS      |
79008||||||||ard ending in 1057|
79014||||||||JPMORGAN CHASE   |
79034||||||||VGI-WELLNGTN I   |
79053||||||||CITI CARD ONLINE |
79061||||||||R EPAY    979032529       WE|
79070||||||||INVESTORS BANK   |
79083||||||||CCG              Contract P|
79091||||||||BES Wycliff Fund |
79111||||||||MM HR PAYROLL         |
79177||||||||CITI CARD ONLINE |
79258||||||||CITI CARD ONLINE |
79259||||||||CITI AUTOPAY     |
79286||||||||  CHK ...1920 transaction#: |
79358||||||||MORTGAGE PYMT -  |
79368||||||||ard ending in 7183|
79399||||||||  CHK ...1965 transaction#: |
79401||||||||ard ending in 7905|
79403||||||||ard ending in 8478|
79426||||||||VICTORIA FIRE &  |
79429||||||||ard ending in 5400|
79438||||||||AMERICAN EXPRESS      |
79443||||||||CHASE            |
79467||||||||CADMAN TOWERS, I |
79471||||||||INTERNET         |
79493||||||||American Express |
79509||||||||CARDMEMBER SERV  |
79518||||||||IRS                   |
79534||||||||USBANK HOME MTG  |
79591||||||||PSN*51ST   MAIN  |
79608||||||||MILFORD MGMT     |
79664||||||||Ticino at NoHo R |
79721||||||||M & T MORTGAGE   |
79724||||||||Balfour Beatty-d |
79725||||||||ADP EEPAY/GARNWC |
79805||||||||CHASE            |
79838||||||||CHASE            |
79840||||||||NEW YORK LIFE    |
79843||||||||ADP Tax/401k     |
79862||||||||CITIMORTGAGE INC |
79865||||||||American Express |
79895||||||||American Express |
79923||||||||Jia              |
79943||||||||MIDLAND MTG      |
79966||||||||M&T BANK         |
80011||||||||PEKIN INSURANCE  |
80028||||||||ADP Tax/401k     |
80030||||||||GREAT-WEST LIFE        |
80107||||||||BARCLAYCARD US   |
80119|||||||| MMA ...3270 transaction#: 5|
80139||||||||IRS              |
80204||||||||PROG GARDEN ST   |
80267||||||||1ST BANKCARD CTR |
80294||||||||  CHK ...0261 transaction#: |
80296||||||||IRS              |
80359||||||||DISCOVER         |
80380||||||||American Express |
80446||||||||Bank of America  |
80461||||||||FID BKG SVC LLC  |
80492||||||||CAPITAL ONE      |
80519||||||||ard ending in 1215|
80520||||||||FUCHIGAMI CHANEL |
80526||||||||Nationstar       |
80551||||||||AMERIPRISE CARD  |
80571||||||||WAL-MART ASSOCS. |
80589||||||||ard ending in 7288|
80648||||||||OF FUNDS            FROM 000|
80749||||||||ard ending in 9211|
80760|||||||| 4989009804 To Sonia (_#####|
80804||||||||NOVELPAY         |
80814||||||||PAYCHEX TPS           |
80842||||||||E*TRADE          |
80894||||||||WF HOME MTG      |
80899||||||||CITI CARD ONLINE |
80907||||||||CAPITAL ONE N.A. |
80910||||||||ard ending in 4115|
80963||||||||IRS              |
80970||||||||CAPITAL ONE N.A. |
80980||||||||American Express |
81003||||||||ard ending in 7978|
81015||||||||Bassham Properti |
81016||||||||MBI              |
81082|||||||| 4988544198 To Donna Howell |
81097||||||||QUEST DIAGNOSTIC |
81098||||||||  CHK 1..1663 TRANSACTIRN#:9|
81110||||||||American Express |
81153||||||||American Express |
81191||||||||NYS DTF PROMP WT |
81199||||||||ard ending in 8277|
81267||||||||  CHK ...8391 transaction#: |
81312||||||||KENSINGTON COMMU |
81318||||||||  MMA ...5161 transaction#: |
81321||||||||*LINCOLN NAT LIF |
81331||||||||PAYCHEX TPS      |
81342||||||||RESIDENTIAL CRED |
81372||||||||Third Prairie Sh |
81384||||||||Nationstar       |
81396||||||||CBKCCOMM CARD    |
81407||||||||MORTGAGE PAYMENT |
81410||||||||WIMACTEL INC          |
81431||||||||RFS - New Orlean      |
81486||||||||ard ending in 8584|
81501||||||||WESTERN UNION    |
81567||||||||ax/401k   RPQPC 122426A01 CC|
81636||||||||CUPITAL ONE   4  |
81643||||||||OHIO BMV              |
81692||||||||ROUNDPOINT       |
81699||||||||CHASE            |
81747||||||||PNC MORTGAGE 2   |
81752||||||||ADP Tax/401k     |
81761||||||||DEBT PAY GATEWAY |
81768||||||||ard ending in 6205|
81805||||||||ard ending in 4701|
81811||||||||NORDSTROM        |
81822||||||||ard ending in 1635|
81825||||||||ard ending in 2027|
81835||||||||Gaines Investmen |
81869||||||||BARCLAYCARD US   |
81873||||||||SAN BERNARDINO   |
81924||||||||BMO Harris       |
81937||||||||Bank of America  |
81944||||||||PAYPAL           |
81961||||||||MARYVILLE PMT    |
81963||||||||JPMORGAN CHASE   |
81965||||||||JPMORGAN CHASE   |
81982||||||||FLAGSTAR BANK    |
81992||||||||JPMORGAN CHASE   |
82007||||||||JPMORGAN CHASE   |
82019||||||||ard ending in 8557|
82030||||||||JPMORGAN CHASE   |
82039|||||||| 4987682658 To Matthews, Tho|
82046||||||||IRS              |
82056||||||||COLLIN COUNTY, T |
82070||||||||CHASE            |
82071||||||||HEALTH CARE SERV      |
82076||||||||33 Management, L |
82085||||||||SETERUS, INC.    |
82100||||||||PAYCHEX INC.     |
82169||||||||CITI CARD ONLINE |
82242|||||||| 4988842335 To Abdi K Jama(7|
82243||||||||JPMORGAN CHASE   |
82245||||||||CAPITAL ONE      |
82246||||||||JPMORGAN CHASE   |
82270|||||||| 4987912086 To Rigo (_######|
82377||||||||ard ending in 4486|
82380||||||||ard ending in 3730|
82414||||||||CAPITAL ONE      |
82421|||||||| MMA ...0947 transaction#: 5|
82435||||||||CAPITAL ONE      |
82445||||||||ADP Tax/401k     |
82446||||||||ard ending in 8737|
82454||||||||RUOFF HOME MTG   |
82464||||||||CHASE            |
82467||||||||  MMA ...7792 transaction#: |
82515||||||||American Express |
82545||||||||ard ending in 7110|
82614||||||||SELECT PORTFOLIO |
82661||||||||ard ending in 9149|
82662||||||||DISCOVER         |
82681||||||||ard ending in 4863|
82719||||||||GUILD MORTGAGE   |
82738||||||||JPMORGAN CHASE   |
82749||||||||Payroll          |
82755||||||||NYS DTF SALES    |
82768||||||||GALATYN RESOURCE      |
82788||||||||Dovenmuehl       |
82853||||||||ard ending in 6734|
82870||||||||ard ending in 2752|
82887||||||||JPMORGAN CHASE   |
82899||||||||JPMORGAN CHASE   |
82916||||||||ard ending in 2668|
82953||||||||STEARNS LEASING  |
83013||||||||WF HOME MTG      |
83017||||||||American Express |
83020||||||||RIAMONEYTRANSFER |
83066||||||||ADP Tax/401k     |
83088||||||||CHRIST COMMUNITY |
83090||||||||PROVIDENT FUNDIN |
83115||||||||Holland Partners |
83117||||||||CITI CARD ONLINE |
83121||||||||ard ending in 0355|
83132||||||||TG PYMT                   PP|
83153||||||||PAC-LIFE-INS     |
83199||||||||DITECH           |
83208||||||||SPRINGBRANCHISD  |
83210||||||||Starwood Montess |
83214||||||||FID BKG SVC LLC  |
83302||||||||SWS of America   |
83319||||||||TRAVELERS INSUR  |
83333||||||||ard ending in 0685|
83334||||||||American Express |
83341||||||||ADP EEPAY/GARNWC |
83344||||||||ard ending in 5838|
83361||||||||JPMORGAN CHASE   |
83364||||||||GOOGLE*ADWS      |
83413||||||||ard ending in 2412|
83424||||||||CAPITAL ONE      |
83429||||||||American Express |
83452||||||||ard ending in 2051|
83478||||||||NOVELPAY         |
83495||||||||WF HOME MTG      |
83519||||||||CHASE            |
83547||||||||BEAR TRUSS US LB      |
83559||||||||ard ending in 2495|
83562||||||||Nationstar       |
83589||||||||ard ending in 6455|
83595||||||||American Express |
83649||||||||ard ending in 3671|
83688||||||||ard ending in 6215|
83711||||||||JPMORGAN CHASE   |
83734||||||||American Express |
83808||||||||EFBOARDOFEQUALIZ |
83824||||||||DISCOVER         |
83989||||||||MET LIFE INS. CO      |
83998|||||||| 4988063753 To Chen Richard |
84031||||||||CHASE            |
84060||||||||ard ending in 7924|
84084||||||||M & T MORTGAGE   |
84095||||||||REVENUE MGMT SYS |
84097||||||||ard ending in 8170|
84117||||||||CHAPMAN UNIV     |
84123||||||||BK OF AMER MC    |
84125||||||||  CHK ...7253 transaction#: |
84164||||||||INTUIT PAYROLL S |
84169||||||||American Express |
84181||||||||ASCENSUS TRUST        |
84183||||||||DISCOVER         |
84205||||||||ard ending in 3737|
84209||||||||ard ending in 9356|
84235||||||||12132 JSAN SUBS  |
84238||||||||Bank of America  |
84240||||||||ard ending in 6803|
84242||||||||JPMORGAN CHASE   |
84247||||||||Cardinal Group-r |
84298||||||||USDA             |
84319||||||||N6820 LYONS MAGN      |
84329||||||||GMFinancia       |
84333||||||||Regions Mortgage |
84341||||||||PENNYMAC         |
84345||||||||BK OF AMER MC    |
84353|||||||| MMA ...4767 transaction#: 5|
84423||||||||USAA.COM PAYMNT  |
84458||||||||WF HOME MTG      |
84461||||||||Bill.com         |
84493||||||||PILOT RECEIVABLE |
84546||||||||ard ending in 2299|
84558||||||||JPMORGAN CHASE   |
84572||||||||ard ending in 7356|
84584||||||||CITI CARD ONLINE |
84589||||||||American Express |
84593||||||||GROUPON INC           |
84639||||||||UNITEDHEALTHCARE      |
84656||||||||ard ending in 0552|
84671||||||||BK OF AMER MC    |
84737||||||||ard ending in 5437|
84743||||||||Terrawood        |
84764||||||||Ocwen Loan Servi |
84785||||||||CARDMEMBER SERV  |
84817||||||||CARLSBAD NATL    |
84829||||||||WEBFILE TAX PYMT |
84832||||||||NAVI ED SERV WEB |
84906||||||||FID BKG SVC LLC  |
84948||||||||DESERT JEWEL     |
