row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
60464||||||||INTUIT PYMT SOLN |
60547||||||||PAYPAL|
60553||||||||MERCHANT BANKCD  |
60593||||||||MINOL USA - MOTO |
60645||||||||SAGE PAYMENT SOL |
60678||||||||geekatoo.com     |
60827||||||||Hello Digit Inc. |
60904||||||||FarmersNewWrld   |
60931||||||||MERCHANT BNKCD        |
60966||||||||PAYPAL           |
60988||||||||TRANSPREMIERLIFE |
61032||||||||PAYPAL           |
61120||||||||AMERICAN EXPRESS |
61134||||||||AMER WTR RESOURC |
61151||||||||PAYMENTECH       |
61153||||||||VENMO-2          |
61177||||||||PAYPAL           |
61190||||||||American Express |
61223||||||||GOOGLE           |
61237||||||||PAYPAL           |
61320||||||||PAYPAL           |
61377||||||||PAYPAL           |
61417||||||||Acorns.com       |
61461||||||||OPTUM BANK       |
61466||||||||FORD CREDIT      |
61476||||||||PRIVGRDDEC       |
61545||||||||AYMENTS                   PP|
61564||||||||PAYPAL           |
61574||||||||PAYPAL           |
61640||||||||MTATB REBILL AC A|
61644||||||||JOHN JAZVAC      |
61695||||||||SO CAL EDISON CO |
61736||||||||PAYX-FSA               |
61749||||||||Acorns.com       |
61759||||||||PRUDENTIAL INS   |
61763||||||||INTUIT PYMT SOLN |
61777||||||||Acorns.com       |
61803||||||||AMERICAN EXPRESS |
61814||||||||PAYPAL           |
61883||||||||FAN YANG         |
61889||||||||GERBER LIFE INS  |
61912||||||||BOFA MERCH SVCS  |
62058||||||||MTATB REBILL AC A|
62141||||||||PAYPAL           |
62197||||||||BOFA MERCH SVCS       |
62233||||||||GREEN MAN GAMING |
62356||||||||PAYPAL           |
62366||||||||Acorns.com       |
62379||||||||PAYPAL           |
62502||||||||VENMO-2          |
62562||||||||MERCHANT BNKCD        |
62594||||||||GREAT LAKES      |
62633||||||||PAYPAL           |
62678||||||||CALIFORNIAAUTOFI |
62722||||||||  CHK ...6123 transaction#: |
62754||||||||ard ending in 6829|
62772||||||||PAYPAL           |
62800||||||||MACYS            |
62841||||||||PAYX-PIA-WC           |
62872||||||||VENMO-2          |
62886||||||||TEEAM CLUB       |
63033||||||||Ozarka           |
63054||||||||AT&T INC.        |
63064||||||||PAYPAL           |
63096||||||||BANK OF AMERICA  |
63135||||||||ard ending in 2683|
63169||||||||PAYPAL           |
63196||||||||SHANG HAI YI PIN |
63206||||||||BILLMATRIX       |
63207||||||||BOFA MERCH SVCS  |
63230||||||||PAYPAL           |
63241||||||||JUAN JUAN FAN    |
63252||||||||PAYPAL           |
63380||||||||BILLMATRIX       |
63390||||||||PAYPAL           |
63442||||||||VENMO-2          |
63454||||||||HOSTINGER INTERN |
63588||||||||GERBER LIFE INS  |
63597||||||||PAYPAL           |
63643||||||||3-X.NL           |
63663||||||||PAYPAL           |
63673||||||||JINYUAN658       |
63677||||||||MACYS            |
63733||||||||PAYPAL           |
63772||||||||PAYPAL           |
63778||||||||MERCHANT BNKCD        |
63791||||||||Acorns.com       |
63851||||||||USAA.COM PAYMNT  |
63861||||||||PAYPAL           |
63863||||||||CON ED OF NY     |
63891|||||||| PPX ...7530 transaction#: 5|
63947||||||||CAI SHI TANG     |
63967||||||||PAYPAL           |
64022||||||||INTUIT PYMT SOLN |
64034||||||||PAYPAL           |
64078||||||||PAYPAL           |
64137||||||||TRANSPREMIERLIFE |
64140||||||||Hello Digit Inc. |
64176||||||||IRS              |
64206||||||||PAYPAL           |
64222||||||||PAYPAL           |
64344||||||||MTATB REBILL AC A|
64345||||||||PAYPAL           |
64366||||||||PAYPAL           |
64373||||||||PAYPAL           |
64419||||||||PAYPAL           |
64427||||||||PAYPAL           |
64487||||||||PAYPAL           |
64488||||||||SIGNATURE CARD   |
64497||||||||CHASE            |
64505||||||||TSYS             |
64523||||||||CITY N PHILA GEN |
64544||||||||Payroll          |
64576||||||||UnitedHCMedicare |
64617||||||||TARGET DEBIT CRD |
64620||||||||PAYPAL           |
64624||||||||PAYPAL           |
64675||||||||PAYPAL           |
64676||||||||HAP 8775170555   |
64686||||||||PAYPAL           |
64717||||||||PADDLE.COM MARKE |
64760||||||||MERCHANT BNKCD        |
64805||||||||PAYPAL           |
64841||||||||ard ending in 9294|
64886||||||||  CHK ...9986 transaction#: |
64906||||||||BANK OF AMERICA  |
64980||||||||ard ending in 2481|
64996||||||||GLOBEWANG2013    |
65002||||||||PAYPAL           |
65042||||||||TARGET DEBIT CRD |
65109||||||||PAYPAL           |
65148||||||||AD&D 8558829536  |
65190||||||||IRS              |
65254||||||||EPOCH.COM        |
65265||||||||PAYPAL           |
65268||||||||BANKCARD-5642    |
65278||||||||PAYPAL           |
65301||||||||PAYPAL           |
65317||||||||WANG TING        |
65337||||||||Hello Digit Inc. |
65342||||||||PAYPAL           |
65356||||||||US BANK HOME MTG |
65368||||||||PAYPAL           |
65400||||||||PAYPAL           |
65407||||||||VANGUARD         |
65424||||||||MERRICK BANK COR |
65462||||||||PAYPAL           |
65491||||||||BANKCARD         |
65538||||||||BILLMATRIX       |
65570||||||||VENMO-2          |
65571||||||||PAYPAL           |
65585||||||||PAYPAL           |
65600||||||||INTUIT PYMT SOLN |
65648||||||||Square Inc       |
65677||||||||PAYPAL           |
65695||||||||Nicor Gas        |
65781||||||||MERCHANT BANKCD  |
65873||||||||Home Service (US |
65876||||||||FIRSTENERGY OPCO |
65881||||||||PAYPAL           |
66016||||||||NYSTA REBILL ACH |
66026||||||||PMNTUS SVC FEE   |
66054||||||||BILLMATRIX       |
66065||||||||PAYPAL           |
66122||||||||WalMart MC       |
66130||||||||BILLMATRIX       |
66166||||||||INTUIT PYMT SOLN |
66209||||||||ONLINE SOLUTIONS |
66212||||||||PAYPAL           |
66342||||||||MERCHANT BNKCD        |
66371||||||||Acorns.com       |
66487||||||||MURPAY MURPHY    |
66508||||||||STATE FARM LIFE  |
66509||||||||VENMO-2          |
66574||||||||BADOO            |
66583||||||||Hello Digit Inc. |
66647||||||||COMENITY PAY VI  |
66653||||||||BILLMATRIX       |
66679||||||||PAYPAL           |
66726||||||||PAYMENTECH       |
66814||||||||MERCHANT BANKCD  |
66908||||||||Credit One Bank  |
66925||||||||INTUIT PYMT SOLN |
66979||||||||VENMO-2          |
67004||||||||BOFA MERCH SVCS  |
67083||||||||PAYPAL           |
67085||||||||PAYPAL           |
67161||||||||PAYPAL           |
67211||||||||ONLINE PAYMENT   |
67216||||||||MERCHANT BANKCD  |
67237||||||||Acorns.com       |
67238||||||||PAYPAL           |
67293||||||||DEPT EDUCATION   |
67308||||||||PAYPAL           |
67318||||||||Acorns.com       |
67329||||||||MEDICAL ALERT CO |
67418||||||||24 HOUR FITNESS  |
67485||||||||BANK OF AMERICA  |
67506||||||||CON ED OF NY     |
67600||||||||PAYPAL           |
67655||||||||HE LI            |
67656||||||||PAYPAL           |
67715||||||||PL*PAYLEASE      |
67730||||||||PAYPAL           |
67743||||||||PAYMENTECH       |
67754||||||||PAYPAL           |
67773||||||||BILLMATRIX       |
67834||||||||INTUIT PYMT SOLN |
67891||||||||SO CAL GAS       |
67959||||||||PAYPAL           |
67969||||||||MERCHANT BNKCD        |
67973||||||||TITLE TECHNOLOGI |
68009||||||||AMERICAN EXPRESS |
68022||||||||KRUSH COMM       |
68072||||||||PAYPAL           |
68074||||||||CABELAS VISA     |
68098||||||||ANSFER TO ACCOUNT00000000279|
68135||||||||CORP LODG CON 4  |
68150||||||||SO CAL EDISON CO |
68165||||||||Acorns.com       |
68199||||||||CHASE            |
68302||||||||PAYPAL           |
68346||||||||PAYPAL           |
68355||||||||Bank of America  |
68438||||||||PAYPAL           |
68449||||||||PAYPAL           |
68454||||||||SNAKEWANG2005    |
68475||||||||CAPITAL ONE      |
68493||||||||U IL Tuition Pmt |
68561||||||||Acorns.com       |
68612||||||||PAYPAL           |
68719||||||||Hello Digit Inc. |
68758||||||||RAN FEE   426696500036453 CC|
68772||||||||UTILITYPAYMENT   |
68774||||||||PAYPAL           |
68775||||||||ZHEN JIANG YUAN  |
68810||||||||PAYPAL           |
68929||||||||Acorns.com       |
68955||||||||PAYPAL           |
68987||||||||TARGET DEBIT CRD |
68989||||||||PAYPAL           |
69087||||||||Acorns.com       |
69239||||||||ard ending in 4778|
69268||||||||EXTRAS           |
69331||||||||PAYPAL           |
69334||||||||AMERICAN EXPRESS |
69357||||||||PAYPAL           |
69382||||||||PAYPAL           |
69414||||||||PAYPAL           |
69468|||||||| PPX ...7860 transaction#: 5|
69691||||||||CEARA50 TECHNOLO |
69703||||||||PAYPAL           |
69721||||||||PAYPAL           |
69727||||||||PAYPAL           |
69814||||||||JPMC PCX              |
69890||||||||PAYPAL           |
69929||||||||PAYPAL           |
69989||||||||Acorns.com       |
70123||||||||PAYMENTECH       |
70205||||||||  MMA ...8757 transaction#: |
70225||||||||CHASE            |
70237||||||||HCTRA EFT 151206 |
70242||||||||Hello Digit Inc. |
70340||||||||Hello Digit Inc. |
70359||||||||GLOBAL PAYMENTS       |
70494||||||||PAYPAL           |
70506||||||||Acorns.com       |
70544||||||||PAYPAL           |
70589||||||||PARALYZED VETERA |
70615||||||||PAYPAL           |
70685||||||||Acorns.com       |
70706||||||||PAYPAL           |
70715||||||||SKYPE COMMUNICAT |
70733||||||||YAN DONG ZHU     |
70787||||||||TARGET DEBIT CRD |
70832||||||||DEER VALLEY CRED |
70938||||||||ard ending in 0707|
70960|||||||| PPX ...1930 transaction#: 5|
71024||||||||RONG LIANG HUANG |
71030||||||||QIONG LI         |
71036||||||||NICS Service Fee |
71038||||||||PAYPAL           |
71045||||||||STATE FARM RO 27 |
71052||||||||PAYPAL           |
71098||||||||5/3 BANKCARD SYS      |
71099||||||||GEICO            |
71169||||||||PAYPAL           |
71177||||||||GERBER LIFE INS  |
71194||||||||ard ending in 6856|
71199||||||||PAYX-FSA               |
71223||||||||PAYPAL           |
71258||||||||MERCHANT BNKCD        |
71260||||||||PAYPAL           |
71343||||||||PAYPAL           |
71366||||||||Acorns.com       |
71429||||||||BNKRS CONSECOILI |
71450||||||||PAYPAL           |
71456||||||||PAYPAL           |
71495||||||||NPDB QUERY            |
71519||||||||Acorns.com       |
71545||||||||PAYPAL           |
71580||||||||ACCECITY2009     |
71617||||||||PAYPAL           |
71783||||||||PAYPAL           |
71800||||||||PAYPAL           |
71863||||||||ard ending in 0252|
71934||||||||American Express |
71943||||||||PAYPAL           |
71946||||||||PAYPAL           |
71960||||||||MERCHANT BNKCD        |
71985||||||||HUANG ZHI HAO    |
72040||||||||AD&D 8558829536  |
72057||||||||ard ending in 1222|
72118||||||||PAYMENTECH            |
72145||||||||SKYPE COMMUNICAT |
72185||||||||PAYPAL           |
72201||||||||MERCHANT BNKCD        |
72203||||||||CAPITAL ONE N.A. |
72227||||||||ard ending in 3411|
72239||||||||PAYPAL           |
72302||||||||PAYPAL           |
72355||||||||BK OF AMER VI/MC |
72391||||||||MERCHANT BNKCD   |
72404||||||||AMERIPLAN DENTAL |
72405||||||||NORDSTROM        |
72421||||||||INTUIT PYMT SOLN |
72426||||||||CAPITAL ONE      |
72432||||||||PAYPAL           |
72456||||||||CROSSFIT BOOMTOW |
72560||||||||NPDB QUERY            |
72626||||||||Acorns.com       |
72634||||||||PAYPAL           |
72663||||||||PAYPAL           |
72711||||||||CITI CARD ONLINE |
72728||||||||Hello Digit Inc. |
72765||||||||PAYPAL           |
72797||||||||ard ending in 7415|
72851||||||||BANKCARD 8076    |
72977||||||||SO CAL GAS       |
72987||||||||LEGALSHIELD      |
73032||||||||VENMO-2          |
73102||||||||PA REBILL ACH    |
73131||||||||PAYPAL           |
73132||||||||TRANSAMERICA INS |
73138||||||||1-800-438-1771   |
73183||||||||PAYPAL           |
73200||||||||VANGUARD         |
73342||||||||STORED VALU            |
73388||||||||VENMO-2          |
73392||||||||WU GMFinan       |
73425||||||||PAYPAL           |
73431||||||||CAPITAL ONE      |
73450||||||||ard ending in 7854|
73488||||||||HERITAGE FOUNDA  |
73493||||||||Acorns.com       |
73494||||||||GIVEX USA MAIN   |
73554||||||||SEAN WEVER       |
73608||||||||PAYPAL           |
73637||||||||PAYPAL           |
73758||||||||COMCAST          |
73765||||||||PAYPAL           |
73777||||||||Credit One Bank  |
73802||||||||PAYPAL           |
73901||||||||CAPITAL ONE      |
73941||||||||2013BESTBUYBEST  |
74029||||||||PAYPAL           |
74052||||||||PAYPAL           |
74088||||||||AD&D 8558829536  |
74129||||||||JIN YU WANG      |
74130||||||||PAYPAL           |
74143||||||||BILLMATRIX       |
74180||||||||COMCAST          |
74233||||||||MERCHANT BANKCD  |
74336||||||||E*TRADE          |
74380||||||||MERCHANT BNKCD        |
74390||||||||PAYPAL           |
74519||||||||BILLMATRIX       |
74542||||||||UTILITY LINE     |
74558||||||||VENMO-2          |
74594||||||||PAYPAL           |
74621||||||||MISSION DIRECT   |
74626||||||||MERCHANT BNKCD   |
74686||||||||BANKCARD-8001    |
74764||||||||TARGET DEBIT CRD |
74781||||||||XINYI ZHANG      |
74808||||||||PAYMENTECH       |
74825||||||||DEPOP LIMITED    |
74829||||||||PAYPAL           |
74836||||||||PAYPAL           |
74851||||||||INTUIT PYMT SOLN |
74868||||||||COMPASS BANK     |
74882||||||||PAYPAL           |
74908||||||||FPL DIRECT DEBIT |
74952||||||||Acorns.com       |
74959||||||||VENMO-2          |
74980||||||||Square Inc       |
74984||||||||SYNCHRONY BANK   |
74989||||||||PAYPAL           |
74992||||||||TD AMERITRADE    |
74997||||||||PAYPAL           |
75028||||||||ZHU WEI FENG     |
75033||||||||COMED - WALLET A |
75079||||||||PAYPAL           |
75083||||||||Hello Digit Inc. |
75094||||||||  CHK ...5983 transaction#: |
75124||||||||CAPITAL ONE      |
75134||||||||AT PAYPAL J2222268CSBJG   WE|
75141||||||||PAYPAL           |
75184||||||||AT&T INC.        |
75197||||||||PAYPAL           |
75293||||||||PAYPAL           |
75356||||||||STONEBRIDGE LIFE |
75364||||||||BANKCARD         |
75368||||||||VENMO-2          |
75380||||||||PAYPAL           |
75502||||||||PAYPAL           |
75527||||||||APS              |
75546||||||||CAPITAL ONE      |
75611||||||||PAYPAL           |
75644||||||||PAYPAL           |
75646||||||||Acorns.com       |
75654||||||||TAX_REV_WDT_ECKS |
75671||||||||Acorns.com       |
75672||||||||Acorns.com       |
75706||||||||INTUIT PYMT SOLN |
75714||||||||PAYPAL           |
75735||||||||NYSTA REBILL ACH |
75776||||||||Credit One Bank  |
75793||||||||ard ending in 9458|
75815||||||||PAYPAL           |
75881||||||||FEDLOANSERVICING |
75927||||||||JCPENNEY         |
75984||||||||PAYPAL           |
75995||||||||PAYPAL           |
76104||||||||MERCHANT BNKCD        |
76165||||||||LEGALSHIELD      |
76175||||||||PAYPAL           |
76194||||||||GLOBAL PAYMENTS  |
76252||||||||MACYS            |
76263||||||||PAYPAL           |
76306||||||||PAYPAL           |
76312||||||||CAPITAL ONE N.A. |
76376||||||||VENMO-2          |
76392||||||||PRINCIPAL PERIS  |
76396||||||||MERCHANT BNKCD        |
76414||||||||VENMO-2          |
76489||||||||PAYPAL           |
76512||||||||PAYPAL           |
76515||||||||INTUIT PYMT SOLN |
76543||||||||PAYPAL           |
76570||||||||VARYZONE         |
76611||||||||BEST BUY         |
76616||||||||NORDSTROM        |
76617||||||||PAYPAL           |
76631||||||||PAYPAL           |
76666||||||||PAYPAL           |
76703||||||||ard ending in 9376|
76705||||||||PAYPAL           |
76713||||||||PAYPAL           |
76727||||||||MERCHANT BNKCD        |
76746||||||||TARGET DEBIT CRD |
76752||||||||QI YUN ZHANG     |
76764||||||||VENMO-2          |
76776||||||||PAYPAL           |
76810||||||||PAYPAL           |
76916||||||||CAPITAL ONE      |
76939||||||||DISCOVER NETWORK      |
76941||||||||BOFA MERCH SVCS       |
76980||||||||TARGET DEBIT CRD |
76993||||||||BANKCARD PCI     |
77007||||||||OPTUM BANK       |
77028||||||||Banana R CC      |
77058||||||||Nelnet           |
77127||||||||PAYPAL           |
77137||||||||PAYPAL           |
77160||||||||PAYPAL           |
77165||||||||Acorns.com       |
77170||||||||VENMO-2          |
77178||||||||PAYPAL           |
77289|||||||| PPX ...9289 transaction#: 5|
77323||||||||PAYPAL           |
77499||||||||PAYPAL           |
77520||||||||Synchrony Bank   |
77668||||||||SYMPOSIUMLTD     |
77768||||||||PAYPAL           |
77862||||||||VENMO-2          |
77914||||||||PAYPAL           |
77947||||||||DEPOP LIMITED    |
77988||||||||WU MEI FENG      |
78044||||||||PAYPAL           |
78054||||||||HUMANA,  INC.    |
78106||||||||SHI YU QIN       |
78136||||||||MSERVEUSA                 PP|
78141||||||||Acorns.com       |
78193||||||||PAYPAL           |
78216||||||||HOMEWORKMARKET.C |
78322||||||||PAYPAL           |
78351||||||||BOFA MERCH SVCS       |
78362||||||||PAYPAL           |
78373||||||||PAYPAL           |
78379||||||||5/3 BANKCARD SYS      |
78420||||||||NPDB QUERY            |
78447||||||||Hello Digit Inc. |
78448||||||||PAYPAL           |
78557||||||||TARGET DEBIT CRD |
78580||||||||BILLMATRIX       |
78705||||||||CAPITAL ONE      |
78746||||||||VENMO-2          |
78747||||||||CAPITAL ONE N.A. |
78760||||||||AMERICAN EXPRESS |
78762||||||||PAYPAL           |
78790||||||||BKCD PROCESSING  |
78797||||||||PLYPAL9          |
78806||||||||PAYPAL           |
78839||||||||PAYPAL           |
78909||||||||GOVOLUTION            |
78936||||||||PAYPAL           |
78992||||||||PAYPAL           |
79049||||||||PAYPAL           |
79054||||||||COMPASS BANK     |
79080||||||||JPMorgan Chase   |
79134||||||||PAYPAL           |
79152||||||||PAYPAL           |
79155||||||||ATT              |
79175||||||||PAYPAL           |
79184||||||||MACYS            |
79236||||||||PAYPAL           |
79262||||||||VENMO-2          |
79354||||||||PAYPAL           |
79470||||||||PSN*PIONEER POWE |
79501||||||||STONEBRIDGE LIFE |
79544||||||||BANK OF AMERICA  |
79636||||||||PAYPAL           |
79737||||||||GOOGLE           |
79776||||||||AOL INC.         |
79864||||||||Acorns.com       |
79877||||||||PAYPAL           |
79888||||||||INTUIT PYMT SOLN |
79922||||||||PAYPAL           |
79933||||||||PRINCESSDRESS08  |
79944||||||||OFFICIAL PAYMENT |
79950||||||||VENMO-2          |
79956||||||||PAYPAL           |
79965||||||||PAYPAL           |
80034||||||||PAYPAL           |
80035||||||||TIAN YUAN ZHANG  |
80165||||||||BILLMATRIX       |
80212||||||||PAYPAL           |
80221||||||||PAYPAL           |
80276||||||||PAYPAL           |
80285||||||||PAYPAL           |
80312||||||||BANK OF AMERICA       |
80340||||||||TARGET DEBIT CRD |
80363||||||||PAYPAL           |
80410||||||||BANKCARD         |
80448||||||||PAYPAL           |
80459||||||||FORD CREDIT      |
80479||||||||PAYPAL           |
80642||||||||PAYPAL           |
80762||||||||PAYPAL           |
80770||||||||PAYPAL           |
80787||||||||PAYPAL           |
80808||||||||PAYPAL           |
80821||||||||CHASE            |
80825||||||||ard ending in 2014|
80885||||||||PAYPAL           |
80904||||||||PAYPAL           |
80928||||||||PAYPAL           |
80932||||||||5/3 BANKCARD SYS      |
80997||||||||PAYPAL           |
81045||||||||PAYPAL           |
81116||||||||MERCHANT BNKCD        |
81213||||||||STATE FARM LIFE  |
81225||||||||PAYPAL           |
81245||||||||PAYPAL           |
81412||||||||PAYPAL           |
81437||||||||PAYPAL           |
81439||||||||PAYPAL           |
81473||||||||Hello Digit Inc. |
81524||||||||Hello Digit Inc. |
81536||||||||Chase            |
81584||||||||PAYPAL           |
81597||||||||PAYPAL           |
81627||||||||CITI CARD ONLINE |
81660||||||||LU SUN           |
81694||||||||PAYPAL           |
81709||||||||PAYPAL           |
81714||||||||PAYPAL           |
81783||||||||PAYPAL           |
81791||||||||PAYPAL           |
81797||||||||  CHK ...9966 transaction#: |
81842||||||||NSALA GC PROG    |
81845||||||||ard ending in 8973|
81926||||||||MERCHANT BNKCD        |
81958||||||||PAYPAL           |
82022||||||||SO CAL GAS       |
82065||||||||PAYPAL           |
82092||||||||TRIBUNE COMPANY  |
82124||||||||PAYPAL           |
82136||||||||NewYorkLife-AARP |
82147||||||||BILLMATRIX       |
82190||||||||SHUI MEI SHU     |
82204||||||||Acorns.com       |
82209||||||||PAYPAL           |
82271||||||||SO CAL GAS       |
82333||||||||AMAZON MARKETPLA |
82430||||||||PAYPAL           |
82478||||||||PAYPAL           |
82581||||||||PMNTUS SVC FEE   |
82637||||||||PAYPAL           |
82654||||||||AMERICAN EXPRESS |
82663||||||||PL*PAYLEASE      |
82710||||||||PAYPAL           |
82746||||||||PAYMENTECH       |
82815||||||||PAYPAL           |
82834||||||||COMENITY PAY NS  |
82843||||||||USAA.COM PAYMNT  |
82923||||||||CITY OF MESA     |
82935||||||||BILLMATRIX       |
83012||||||||AUTHNET GATEWAY  |
83023||||||||MERCHANT BNKCD        |
83055||||||||Chase            |
83094||||||||PAYPAL           |
83105||||||||PAYPAL           |
83119||||||||PAYPAL           |
83129||||||||NORDSTROM        |
83140||||||||PAYPAL           |
83141||||||||PAYPAL           |
83145||||||||COMED            |
83175||||||||Hello Digit Inc. |
83183||||||||Acorns.com       |
83244||||||||AMERICAN EXPRESS |
83269||||||||PAYMENTECH       |
83297||||||||PAYPAL           |
83331||||||||AMERICAN EXPRESS |
83437||||||||GMF Lease        |
83461||||||||PAYPAL           |
83476||||||||PAYPAL           |
83483||||||||ard ending in 4484|
83510||||||||PAYPAL           |
83542||||||||AMERICAN EXPRESS |
83573||||||||PAYPAL           |
83602||||||||MERCHANT BNKCD        |
83604||||||||PAYPAL           |
83617||||||||VENMO-2          |
83667||||||||PAYPAL           |
83689||||||||MERCHANT BNKCD        |
83725||||||||PAYPAL           |
83738||||||||DEPT EDUCATION   |
83758||||||||PAYPAL           |
83810||||||||Acorns.com       |
83898||||||||GIVEX USA MAIN   |
83944||||||||PAYPAL           |
83981||||||||ard ending in 0380|
84044||||||||Square Inc       |
84069||||||||Acorns.com       |
84070||||||||PAYPAL           |
84088||||||||Hello Digit Inc. |
84129||||||||PAYPAL           |
84140||||||||TARGET DEBIT CRD |
84179||||||||PAYPAL           |
84307||||||||ard ending in 3158|
84339||||||||PAYPAL           |
84386||||||||Home Service (US |
84390||||||||PAYPAL           |
84437||||||||PAYPAL           |
84446||||||||Acorns.com       |
84450||||||||AMAZON MARKETPLA |
84483||||||||QI LING HUANG    |
84534||||||||AMERICAN EXPRESS      |
84570||||||||PAYPAL           |
84575||||||||PAYPAL           |
84642||||||||PAYPAL           |
84765||||||||INTUIT PAYROLL S |
84801||||||||PCI FEE          |
84910||||||||NABANCO                |
85007||||||||ERCH DISC 565500000152450 CC|
85052||||||||Acorns.com       |
85062||||||||American Express |
85157||||||||Acorns.com       |
85161||||||||Rewards Network  |
85169||||||||ard ending in 3718|
85290||||||||PUBLIC SERVICE   |
85294||||||||FarmersNewWrld   |
85319||||||||Acorns.com       |
85369||||||||MERCHANT BANKCD  |
85389||||||||PAYPAL           |
85404||||||||PAYPAL           |
85464||||||||PAYPAL           |
85517||||||||PAYPAL           |
85543||||||||CHASE            |
85595||||||||TARGET DEBIT CRD |
85602||||||||HERITAGE FOUNDA  |
85620||||||||GTECH CORPORATIO |
85692||||||||PAYPAL           |
85731||||||||CHASE HOME FIN   |
85765||||||||BLOGGER BABES    |
85766||||||||PAYPAL           |
85833||||||||BILLMATRIX       |
85865||||||||PAYPAL           |
85898||||||||HRTLAND PMT SYS       |
85951||||||||PAYPAL           |
86023||||||||TARGET DEBIT CRD |
86031||||||||PAYPAL           |
86048||||||||Acorns.com       |
86114||||||||PAYPAL           |
86130||||||||VALUEFORMONEY4U  |
86163||||||||Hello Digit Inc. |
86220||||||||ICICI Bank  Limi |
86259||||||||ZHOU MIN         |
86265||||||||AMERICAN EXPRESS |
86298||||||||PAYPAL           |
86382||||||||AMERICAN EXPRESS      |
86383||||||||Arrowhead        |
86393||||||||PAYPAL           |
86430||||||||WASTE CONNECTION |
86523||||||||PAYPAL           |
86566||||||||VENMO-2          |
86586||||||||ard ending in 2370|
86669||||||||PAYMENTECH       |
86714||||||||INTUIT PYMT SOLN |
86725||||||||Acorns.com       |
86813||||||||PAYPAL           |
86834||||||||PAYPAL           |
86845||||||||PAYPAL           |
86861||||||||COLONIAL SAVINGS |
86938||||||||Acorns.com       |
86945||||||||MERCHANT BNKCD   |
86962||||||||PAYPAL           |
86981||||||||PAYPAL           |
87000||||||||PAYPAL           |
87044||||||||MERCHANT BANKCD  |
87046||||||||CITI CARD ONLINE |
87136||||||||PAYPAL           |
87186||||||||PAYPAL           |
87214||||||||ATT              |
87360||||||||PAYPAL           |
87367||||||||MERCHANT BNKCD        |
87368||||||||PAYPAL           |
87375||||||||PAYPAL           |
87460||||||||AD&D 8558829536  |
87472||||||||INTUIT PYMT SOLN |
87473||||||||PAYPAL           |
87484||||||||CAPITAL ONE      |
87550||||||||APS              |
87555||||||||TARGET CARD SRVC |
87567||||||||ard ending in 0960|
87606||||||||ard ending in 9325|
87617||||||||CAPITAL ONE      |
87667|||||||| MMA ...2090 transaction#: 5|
87743||||||||PAYPAL           |
87744||||||||PAYPAL           |
87759||||||||PAYPAL           |
87760||||||||PAYPAL           |
87777||||||||NATIONAL WATER C |
87787||||||||LINCOLN AFS      |
87810||||||||PMNTUS SVC FEE   |
87849||||||||PLAYTIKA LTD.    |
87916||||||||ALLSTATE LIFE .  |
87935||||||||PAYPAL           |
87972||||||||PAYPAL           |
88008||||||||TOT ADJ   530961230039356 CC|
88009||||||||NYCHA CONV FEE   |
88010||||||||Home Service (US |
88127||||||||PL*PAYLEASE      |
88146||||||||Home Service (US |
88168||||||||NYC DEPT OF FIN  |
88209||||||||INTUIT PYMT SOLN |
88241||||||||PAYPAL           |
88291||||||||Acorns.com       |
88313||||||||WSDOT GOOD TO GO |
88319||||||||PAYPAL           |
88326||||||||BILLMATRIX       |
88328||||||||PAYPAL           |
88343||||||||PAYPAL           |
88361||||||||PAYPAL           |
88381||||||||PAYPAL           |
88409||||||||PAYMENTECH       |
88427||||||||DISCOVER         |
88532||||||||VERIZON          |
88545||||||||MUTUAL OF OMAHA  |
88568||||||||FORD CREDIT      |
88609||||||||Bank of America  |
88629||||||||DISCOVER         |
88630||||||||PAYPAL           |
88667||||||||Hello Digit Inc. |
88777||||||||TARGET DEBIT CRD |
88808||||||||BILLMATRIX       |
88862||||||||AUTHNET GATEWAY  |
88881||||||||NPDB QUERY            |
88936||||||||PAYPAL           |
89051||||||||JP MORGAN CHASE  |
89122||||||||INTUIT PYMT SOLN |
89151||||||||MICROSOFT 1954   |
89254||||||||MTATB REBILL AC A|
89355||||||||ard ending in 4163|
89384||||||||PAYPAL           |
89455||||||||PAYPAL           |
89527||||||||ard ending in 5258|
89580||||||||BANK OF AMERICA  |
89594||||||||PAYPAL           |
89595||||||||DOUBLE DOOR ENTE |
89622||||||||INTUIT PYMT SOLN |
89635||||||||PAYPAL           |
89695||||||||American Express |
89703||||||||PAYPAL           |
89742||||||||HENRY CROWN & CO      |
89762||||||||0000003610 1205  |
89801||||||||MERCHANT SERVICE |
89816||||||||PAYPAL           |
89818||||||||PAYPAL           |
89821||||||||PAYPAL           |
89918||||||||Hello Digit Inc. |
89945||||||||PAYPAL           |
90028||||||||MTATB REBILL AC A|
90029||||||||PAYPAL           |
90053||||||||AM INCOME LIFE   |
90094||||||||5/3 BANKCARD SYS      |
90098||||||||PAYPAL           |
90155||||||||MAVERIK          |
90164||||||||Square Inc       |
90289||||||||PAYPAL           |
90329||||||||EMS              |
90330||||||||PAYPAL           |
90382||||||||JPMorgan Chase   |
90398||||||||PAYPAL           |
90451||||||||NYCHA CONV FEE   |
