Merchant Name,Brand,Merchant Address,Merchant City,Merchant State,Detail Level,Fuel Type1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE TACKLE BOX     QPS,BP OIL,17976 NW US HWY 19,FANNING SPRIN,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FELLSMERE BP AMOCO QPS,BP OIL,6 OAK STREET,FELLSMERE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP #6158 QPS,BP OIL,1403 LEWIS STREET,FERNANDINA BE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOWNSTAR # 54      QPS,BP OIL,6690 SOUTH A-1-A,FLORIDANA BEA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFONSO VARGAS     QPS,BP OIL,2691 DAVIE BLVD,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMOCO FOOD SHOP    QPS,BP OIL,606 N FEDERAL HWY,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDREWS BP         QPS,BP OIL,4389 N ANDREWS AVE,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BROWARD BP         QPS,BP OIL,1776 W BROWARD BLVD,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYPRESS CREEK BP   QPS,BP OIL,850 NE 62ND ST,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEDERAL BP         QPS,BP OIL,601 SE 17TH ST,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUDERDALE BP      QPS,BP OIL,345 SW 24TH ST,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAKLAND BP         QPS,BP OIL,2091 W OAKLAND PARK,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POWERLINE BP       QPS,BP OIL,4999 NW 9TH AVE,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STATE ROAD BP      QPS,BP OIL,2099 S STATE RD 7,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNRISE BP         QPS,BP OIL,701 W SUNRISE BLVD,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNRISE BP         QPS,BP OIL,2801 W. SUNRISE BLVD,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE 91        QPS,BP OIL,901 NW 19TH ST,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTON BP          QPS,BP OIL,20 INDIAN TRACE,FORT LAUDERDA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP #1238 QPS,BP OIL,14880 COUNTY RD 315,FORT MCCOY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC ''N RUN # 12    QPS,BP OIL,13000 TREELINE AVE,FORT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTHTRL AUTO CNTR QPS,BP OIL,7010 CYPRESS TERRACE,FORT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STAR BP            QPS,BP OIL,3005 CLEVELAND AVE,FORT MYERS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FT. PIERCE TRUCKSTPQPS,BP OIL,7045 OKEECHOBEE RD,FORT PIERCE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PANTRY FOODS INC   QPS,BP OIL,2802 US HWY 1 SOUTH,FORT PIERCE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAYLOR CREEK AMOCO QPS,BP OIL,1889 N US HWY 1,FORT PIERCE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOWNSTAR # 25      QPS,BP OIL,2511 OKEECHOBEE RD,FORT PIERCE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOWNSTAR # 38      QPS,BP OIL,6602 MIDWAY BLVD,FORT PIERCE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STORE 3075         QPS,BP OIL,956 HWY 20 E,FREEPORT,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOWNSTAR # 46      QPS,BP OIL,7030 HIGHWAY 27,FROSTPROOF,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP DQ NCCFCMGT     QPS,BP OIL,9700 NW 39TH AVE,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BRAND EATERIES, LLCQPS",BP OIL,7011 NEWBERRY RD,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAINSVILLE BP      QPS,BP OIL,3453 SW WILLISTON RD,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP # 1303QPS,BP OIL,2320 SW ARCHER RD,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP # 6270QPS,BP OIL,4030 SW 13TH STREET,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP #1223 QPS,BP OIL,5200 NE WALDO RD,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP #1304 QPS,BP OIL,5310 NW 13TH STREET,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RITE STOP FOOD MARTQPS,BP OIL,222 NE WALDO RD,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNRISE  31        QPS,BP OIL,334 SW 16TH AVE,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNRISE #30        QPS,BP OIL,6550 SW ARCHER ROAD,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE #262      QPS,BP OIL,931 WEST UNIVERSITY,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE #278      QPS,BP OIL,7401 NEWBERRY RD,GAINESVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HANDI-MART #7      QPS,BP OIL,1342 HWY 69,GRAND RIDGE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GREEN COVE BP      QPS,BP OIL,3540 US HWY 17,GREEN COVE SP,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GROVE CITY BP      QPS,BP OIL,2741 PLACIDA RD,GROVE CITY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNRISE FOODMRT 104QPS,BP OIL,580 W BROAD,GROVELAND,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHILLIPS OIL       QPS,BP OIL,2967 GULF BREEZE PWY,GULF BREEZE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HARTLAND BP        QPS,BP OIL,501 NORTH HWY 17-92,HAINES CITY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HALLENDALE BP      QPS,BP OIL,200 E PEMBROKE RD,HALLANDALE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUICKMART          QPS,BP OIL,704 N FEDERAL HWY,HALLANDALE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STAR FOOD MART     QPS,BP OIL,5754 NAVARREVE AVE,HAMPTON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALEM GROCERY      QPS,BP OIL,8703 HAVANA HWY,HAVANA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAKESIDE BP        QPS,BP OIL,8314 NW 103RD ST.,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEJUNE STN INC     QPS,BP OIL,1250 SE 8TH AVE,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIAMI GARDENS GAS  QPS,BP OIL,8701 NW 186TH ST,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PALM SPRINGS BP    QPS,BP OIL,5090 W 4TH AVE,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PETRO GRP REAL EST QPS,BP OIL,2915 W 4TH AVE,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE # 30028   QPS,BP OIL,1598 W 68TH ST,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE 115       QPS,BP OIL,5700 NW 183RD ST,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE 134       QPS,BP OIL,807 W 29TH ST,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE 137       QPS,BP OIL,4444 W 12TH AVE,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE 30074     QPS,BP OIL,7820 W 4TH AVE,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNTAN BP          QPS,BP OIL,905 E 8TH AVENUE,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTLAND ONE INC   QPS,BP OIL,1998 W 60TH ST,HIALEAH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S & S FOOD STORE #4QPS,BP OIL,905 SOUTH MAIN ST,HIGH SPRINGS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONITA AMOCO       QPS,BP OIL,1937 US 19,HOLIDAY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 126    QPS,BP OIL,1068 US ALT 19 N,HOLIDAY,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE # 102 DERBQPS,BP OIL,1094 DERBYSHIRE RD,HOLLY HILL,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLLYWOOD BP       QPS,BP OIL,3253 HOLLYWOOD,HOLLYWOOD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHERIDAN BP        QPS,BP OIL,2547 SHERIDAN ST,HOLLYWOOD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE 138       QPS,BP OIL,1700 S STATE RD 7,HOLLYWOOD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLMES BEACH BP    QPS,BP OIL,5424 MARINA DR,HOLMES BEACH,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JF AMOCO           QPS,BP OIL,26398 S DIXIE HWY,HOMESTEAD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEISURE CITY       QPS,BP OIL,29421 SW 152ND AVE,HOMESTEAD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOODY PTRLM INC    QPS,BP OIL,26790 SW 137TH AVE,HOMESTEAD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SABBY FOOD MRT INC QPS,BP OIL,1360 W MOWRY DR,HOMESTEAD,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNRISE FOODMART 10QPS,BP OIL,5511 W HOMOSSASA TRL,HOMOSASSA,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP #6516 QPS,BP OIL,13703 HWY 19,HUDSON,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUS''S #2           QPS,BP OIL,1010 HWY 41 N,INVERNESS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP #6183 QPS,BP OIL,743 HIGHWAY 41 SOUTH,INVERNESS,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARLINGTON BP       QPS,BP OIL,5975 ARLINGTON EXPRE,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BROWARD BP         QPS,BP OIL,1188 BROWARD RD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCE# 1037          QPS,BP OIL,1922 KINGS ROAD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCE# 7036          QPS,BP OIL,2990 RAYFORD AVENUE,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL  # 374   QPS,BP OIL,3551 UNIVERSITY BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 350    QPS,BP OIL,1451 DUNN AVE,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 351    QPS,BP OIL,643 STOCKTON ST,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 352    QPS,BP OIL,814 EDGEWOOD AVE W,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 353    QPS,BP OIL,8289 NORMANDY BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 354    QPS,BP OIL,5292 SOUTEL DR,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 355    QPS,BP OIL,5002 NORMANDY BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 356    QPS,BP OIL,7211 LEM TURNER RD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 357    QPS,BP OIL,7220 NORMANDY BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 361    QPS,BP OIL,7612 103 RD STREET,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 364    QPS,BP OIL,6406 103RD ST,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 365    QPS,BP OIL,3845 BLANDING BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 367    QPS,BP OIL,3247 EMERSON ST,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 368    QPS,BP OIL,5505 UNIVERSITY BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 369    QPS,BP OIL,8863 SAN JOSE BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 371    QPS,BP OIL,6845 ARLINGTON EXP,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 373    QPS,BP OIL,921 UNIVERSITY BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 375    QPS,BP OIL,11067 ST AUGUSTINE R,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 376    QPS,BP OIL,9370 PHILLIPS HWY,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 377    QPS,BP OIL,9475 BAYMEADOWS RD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 378    QPS,BP OIL,632 BEACH BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 379    QPS,BP OIL,13547 ATLANTIC BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 380    QPS,BP OIL,9700 ATLANTIC BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIANT OIL # 381    QPS,BP OIL,2921 MONUMENT DRIVE,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRAND CENTRL STATIOQPS,BP OIL,7695 MERRILL ROAD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISLAND FOOD STR #14QPS,BP OIL,605 NEW BERLIN ROAD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAX BEACH BP       QPS,BP OIL,1628 N 3RD STREET,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAXOIL             QPS,BP OIL,2907 N MAIN STREET,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP #1200 QPS,BP OIL,10910  ATLANTIC BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP #1222 QPS,BP OIL,12453 PHILLIPS HWY,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP #1231 QPS,BP OIL,3605 ST JOHNS BLUFF,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP #1282 QPS,BP OIL,11025 PHILLIPS HWY,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP #6173 QPS,BP OIL,7911 BLANDING BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXP 3848  QPS,BP OIL,2517 SOUTH 3RD ST,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWIK TRIP MONUMENT QPS,BP OIL,1554 ST JOHNS BLUFF,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWIK TRIP RK''S BP  QPS,BP OIL,12015 BEACH BLVD,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWIK WAY ARGYLE    QPS,BP OIL,116 OAK LEAF VLLG PW,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWIK WAY 210       QPS,BP OIL,100 GATEWAY CIRCLE,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARENTAL BP        QPS,BP OIL,1920 PARENTAL HOME R,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRUDENTIAL DR BP   QPS,BP OIL,1304 PRUDENTIAL DR,JACKSONVILLE,FL,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
