DESCRIPTION|factual_id|IS_PHYSICAL_TRANSACTION|name
BEVERAGES & MORE # 67  SUNNYVALE    CAUS|f1f43444-43d1-4b8d-b5ab-ffc2f284dadd|1|Bevmo
SUNNYVALE 76 02/23 #000701549 PURCHASE 1296 SUNNYVALE SA SUNNYVALE CA|f60620d7-c3d0-49bb-88ed-be92cf4b9c09|1|
PANDA EXPRESS #1937 SAN JOSE        CAUS|f6879f66-83c9-4341-aa9b-d41f8b70a518|1|
PANDA EXPRESS #1937 SAN JOSE        CAUS|f6879f66-83c9-4341-aa9b-d41f8b70a518|1|
NIJIYA MARKET 11/08 #000321573 PURCHASE 143 E EL CAMINO R MOUNTAIN VIEW CA|fa753f59-8e4a-4621-89a6-aa96efa943bc|1|
NORMAN CLEANERS SAN FRANCISCOCA|fcad3645-b24f-4d66-bbd1-5b984db4c895|1|Norman's Cleaners
ONE CA STREET PARTNERS SAN FRANCISCO CA|NONE|1|NONE
ONE MARKET CLEANERS SAN FRANCISCO CA|NONE|1|NONE
SEAWALL LOT 314 #200 SAN FRANCISCO CA|NONE|1|NONE
ACH DEBIT- COINBASE.COM/BTC    DESC:8003435845|0|
ACH DEBIT- ESURANCE            DESC:INSURANCE|0|
ACH DEBIT- ESURANCE            DESC:INSURANCE|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- PAYPAL              DESC:INST XFER|0|
ACH DEBIT- T-MOBILE            DESC:PCS SVC|0|
ACH DEPOSIT- COINBASE.COM/BTC    DESC:8003435845|0|
ACH DEPOSIT- FRANCHISE TAX BD    DESC:TAX-REFUND|0|
ACH DEPOSIT- IRS  TREAS 310      DESC:  TAX REF|0|
ACH DEPOSIT- YODLEE.COM INC      DESC:DIRECT DEP|0|
ACH DEPOSIT- YODLEE.COM INC      DESC:DIRECT DEP|0|
ACH DEPOSIT- YODLEE.COM INC      DESC:DIRECT DEP|0|
ACH DEPOSIT- YODLEE.COM INC      DESC:DIRECT DEP|0|
ACH DEPOSIT- YODLEE.COM INC      DESC:DIRECT DEP|0|
AMAZON MKTPLACE PMT AMZN.COM/BILL   WAUS|0|
AMAZON MKTPLACE PMT AMZN.COM/BILL   WAUS|0|
AMAZON MKTPLACE PMT AMZN.COM/BILL   WAUS|0|
AMAZON MKTPLACE PMT AMZN.COM/BILL   WAUS|0|
AMAZON MKTPLACE PMT AMZN.COM/BILL   WAUS|0|
AMAZON MKTPLACE PMT AMZN.COM/BILL   WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
AMAZON.COM             SEATTLE      WAUS|0|
ANGRY FISH SUSHI    SAN LEANDRO     CAUS|1|
ATM Withdrawal BENDERS BAR     806 S VAN NESS AVE     SAN FRAN     CAUS|2|
ATM Withdrawal EL RANCHO SUPER 812 WILLOW ROAD        MENLO PARK   CAUS|2|
ATM Withdrawal OE FEDERAL CRED 798 N FIRST ST         SAN JOSE     CAUS|2|
ATM Withdrawal OE FEDERAL CRED 798 N FIRST ST         SAN JOSE     CAUS|2|
BAL*CH SOYLENT      888-5793562     CAUS|0|
BAY AREA BRIDGE TOL 877-299-8655    CAUS|0|
BAY AREA BRIDGE TOL 877-299-8655    CAUS|0|
BAY AREA BRIDGE TOL 877-299-8655    CAUS|0|
BAY AREA BRIDGE TOL 877-299-8655    CAUS|0|
BAY AREA BRIDGE TOL 877-299-8655    CAUS|0|
Bill Payment KEYPOINT CREDIT UNION                     0017270403|0|
Bill Payment KEYPOINT CREDIT UNION                     0017348246|0|
Bill Payment KEYPOINT CREDIT UNION                     0017429213|0|
Bill Payment KEYPOINT CREDIT UNION                     0017501199|0|
BKOFAMERICA ATM 01/18 #000001041 WITHDRWL SUNNYVALE MAIN SUNNYVALE CA|2|
BKOFAMERICA ATM 04/07 #000008734 WITHDRWL LAX-TERMINAL 5 D LOS ANGELES...|2|
BKOFAMERICA ATM 05/05 #000007074 WITHDRWL SUNNYVALE MAIN SUNNYVALE CA|2|
BKOFAMERICA ATM 09/21 #000001290 WITHDRWL SUNNYVALE MAIN SUNNYVALE CA|2|
Check 422|0|
Check 423|0|
Check 424|0|
Check 425|0|
Check 426|0|
Check 427|0|
Check 428|0|
Check 429|0|
Check 430|0|
Check 431|0|
Check 432|0|
Check 434|0|
Check 435|0|
Check 436|0|
Check 438|0|
Check 439|0|
Check 440|0|
Check 441|0|
Check 442|0|
Check 443|0|
CHECKCARD 0106 Amazon Digital Svcs 866-216-1072 WA...|0|
CHECKCARD 0108 SUNNYVALE OPTOMETRY SUNNYVALE CA 24755423008170087218412|1|
CHECKCARD 0109 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
CHECKCARD 0111 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 0111 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 0111 WEBFACTION 44845862031 74244693011301381889502|0|
CHECKCARD 0111 WEBFACTION 44845862031 74244693011301381889502 INTERNATIONAL...|0|
CHECKCARD 0114 76 10041762 SUNNYVALE CA 24015173014000811868381|1|
CHECKCARD 0118 Amazon.com AMZN.COM/BILLWA...|0|
"CHECKCARD 0120 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 0123 Amazon Services-Kindle 866-321-8851 WA...|0|
CHECKCARD 0123 Amazon Services-Kindle 866-321-8851 WA...|0|
CHECKCARD 0124 AT&T TLG GLF 800-331-0500 GA 24493983024003166775541 RECURRING|0|
CHECKCARD 0129 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 0201 SUSHI 85 MOUNTAIN VIEWCA 24231683033200000000316|1|
CHECKCARD 0201 WEBFACTION 44845862031 74198813034304620791508|0|
CHECKCARD 0201 WEBFACTION 44845862031 74198813034304620791508 INTERNATIONAL...|0|
CHECKCARD 0205 EXPEDIA*154266503711 800-367-3476 NV...|0|
CHECKCARD 0205 GETAROOM.COM 800-468-3578 TX 24692163036000498481008|0|
CHECKCARD 0207 Amazon Services-Kindle 866-321-8851 WA...|0|
CHECKCARD 0209 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
CHECKCARD 0213 PLAYSTATION NETWORK 877-971-7669 CA...|0|
CHECKCARD 0220 PLAYSTATION NETWORK 877-971-7669 CA...|0|
"CHECKCARD 0221 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 0224 AT&T TLG GLF 800-331-0500 GA 24493983055003138333850 RECURRING|0|
CHECKCARD 0228 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 0228 INTERNAL SPA REJUVENATI MTN VIEW CA 24275393063900019600131|1|
CHECKCARD 0228 PLAYSTATION NETWORK 877-971-7669 CA...|0|
CHECKCARD 0301 WEBFACTION 44845862031 74244693060308925800143|0|
CHECKCARD 0301 WEBFACTION 44845862031 74244693060308925800143 INTERNATIONAL...|0|
CHECKCARD 0302 Amazon Services-Kindle 866-321-8851 WA...|0|
CHECKCARD 0302 AMERICAN MENSA LTD 817-607-0060 TX...|0|
CHECKCARD 0305 Amazon Video On Demand 866-216-1072 WA...|0|
CHECKCARD 0306 Amazon Prime 866-557-2820 NV 24692163065000830684602 RECURRING|0|
CHECKCARD 0309 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
CHECKCARD 0315 BLIZZARD ENT*ONL STORE 800-592-5499 CA...|0|
CHECKCARD 0315 INTUIT *TURBOTAX 800-446-8848 CA...|0|
CHECKCARD 0317 Amazon Video On Demand 866-216-1072 WA...|0|
"CHECKCARD 0321 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 0322 76 10041762 SUNNYVALE CA 24015173081001377257827|1|
CHECKCARD 0324 AT&T TLG GLF 800-331-0500 GA 24493983083003198476165 RECURRING|0|
CHECKCARD 0328 PLAYSTATION NETWORK 877-971-7669 CA...|0|
CHECKCARD 0328 PLAYSTATION NETWORK 877-971-7669 CA...|0|
CHECKCARD 0329 Amazon Video On Demand 866-216-1072 WA...|0|
CHECKCARD 0329 Amazon Video On Demand 866-216-1072 WA...|0|
CHECKCARD 0401 WEBFACTION 44845862031 74198813091312419266723|0|
CHECKCARD 0401 WEBFACTION 44845862031 74198813091312419266723 INTERNATIONAL...|0|
CHECKCARD 0404 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 0408 Amazon Services-Kindle 866-216-1072 WA...|0|
CHECKCARD 0409 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
"CHECKCARD 0420 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 0425 AT&T TLG GLF 800-331-0500 GA 24493983115003166962834 RECURRING|0|
"CHECKCARD 0426 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 0430 WEBFACTION 44845862031 74198813121317851597455|0|
CHECKCARD 0430 WEBFACTION 44845862031 74198813121317851597455 INTERNATIONAL...|0|
CHECKCARD 0501 Amazon Digital Svcs 866-216-1072 WA...|0|
CHECKCARD 0503 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 0509 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
CHECKCARD 0512 PROFLOWERS.COM 888-373-7437 CA...|0|
CHECKCARD 0515 FANDANGO.COM FANDANGO.COM CA 24692163135000484386369|0|
CHECKCARD 0517 Amazon Services-Kindle 866-216-1072 WA...|0|
"CHECKCARD 0520 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 0524 AT&T TLG GLF 800-331-0500 GA 24493983144003132473283 RECURRING|0|
CHECKCARD 0527 GHIRARDELLI #138- GCE SAN FRANCISCOCA 24493983148207799500421|1|
CHECKCARD 0527 GHIRARDELLI #138- GCE SAN FRANCISCOCA 24493983148207799500439|1|
CHECKCARD 0529 Amazon Digital Svcs 866-216-1072 WA...|0|
CHECKCARD 0601 WEBFACTION 44845862031 74198813153321293469746|0|
CHECKCARD 0601 WEBFACTION 44845862031 74198813153321293469746 INTERNATIONAL...|0|
CHECKCARD 0609 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
CHECKCARD 0610 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 0610 FAMOUS FOOTWEAR.COM 866-432-6687 MO...|0|
CHECKCARD 0611 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 0611 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 0611 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 0615 OVR*O.CO/OVERSTOCK.COM 800-8432446 UT 24906413166001913979314|0|
CHECKCARD 0617 SUBWAY 00442392 SAN JOSE CA 24164073168255011661474|1|
CHECKCARD 0620 76 10041762 SUNNYVALE CA 24015173171001274272102|1|
"CHECKCARD 0621 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 0621 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 0624 AT&T TLG GLF 800-331-0500 GA 24493983175003100448376 RECURRING|0|
CHECKCARD 0625 Amazon Video On Demand 866-216-1072 WA...|0|
CHECKCARD 0701 WEBFACTION 44845862031 74198813182325711434872|0|
CHECKCARD 0701 WEBFACTION 44845862031 74198813182325711434872 INTERNATIONAL...|0|
CHECKCARD 0709 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
"CHECKCARD 0720 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 0721 FACEBK *Gifts www.fb.me/cc CA...|0|
CHECKCARD 0724 AT&T TLG GLF 800-331-0500 GA 24493983205003158791259 RECURRING|0|
CHECKCARD 0731 FACEBK *Gifts www.fb.me/cc CA...|0|
CHECKCARD 0803 THE SALON PROFESSIONAL SAN JOSE CA 24755423216152169300191|1|
CHECKCARD 0809 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
CHECKCARD 0810 Amazon Digital Svcs 866-216-1072 WA...|0|
CHECKCARD 0810 SUBWAY 00067413 SUNNYVALE CA 24164073223255230084618|1|
"CHECKCARD 0820 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 0824 AT&T TLG GLF 800-331-0500 GA 24493983236003117453242 RECURRING|0|
CHECKCARD 0826 SUBWAY 00442392 SAN JOSE CA 24164073238255007015889|1|
CHECKCARD 0902 GREAT CLIPS 8976 SAN JOSE CA 24692163245000210076059|1|
CHECKCARD 0903 PLAYSTATION SONYENTERT 877-971-7669 CA...|0|
CHECKCARD 0904 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 0907 Amazon Video On Demand 866-216-1072 WA...|0|
CHECKCARD 0909 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
CHECKCARD 0911 AIRBNB INC 415-800-5959 CA 24692163254000958832273 RECURRING|0|
CHECKCARD 0911 AIRBNB INC 415-800-5959 CA 24692163254000958844070 RECURRING|0|
CHECKCARD 0912 AIRBNB INC 415-800-5959 CA 24692163255000309839224 RECURRING|0|
CHECKCARD 0912 AIRBNB INC 415-800-5959 CA 24692163255000309859438 RECURRING|0|
CHECKCARD 0912 PLAYSTATION SONYENTERT 877-971-7669 CA...|0|
CHECKCARD 0914 PLAYSTATION SONYENTERT 877-971-7669 CA...|0|
CHECKCARD 0914 PLAYSTATION SONYENTERT 877-971-7669 CA...|0|
CHECKCARD 0915 CHEVRON 000957 CUPERTINO CA 01145140460332590601132|1|
CHECKCARD 0915 SMOKE EATERS HOT WINGS SANTA CLARA CA 24431063258286285200359|1|
"CHECKCARD 0920 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 0921 Amazon Video On Demand 866-216-1072 WA...|0|
CHECKCARD 0924 AT&T TLG GLF 800-331-0500 GA 24493983267003174272214 RECURRING|0|
CHECKCARD 0925 GOOGLE *Devices GOOGLE.COM/CHCA...|0|
CHECKCARD 0926 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 1002 PAYPAL *1337 LLC 402-935-7733 CA...|0|
CHECKCARD 1009 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
CHECKCARD 1010 Amazon.com AMZN.COM/BILLWA...|0|
"CHECKCARD 1020 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 1020 Amazon Services-Kindle 866-216-1072 WA...|0|
CHECKCARD 1024 AT&T*BILL PAYMENT 800-331-0500 TX...|0|
CHECKCARD 1107 76 10041762 SUNNYVALE CA 24015173311000436193132|1|
CHECKCARD 1107 PAYPAL *1337 LLC 402-935-7733 CA...|0|
CHECKCARD 1109 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
CHECKCARD 1111 Amazon Digital Svcs 866-216-1072 WA...|0|
CHECKCARD 1118 Amazon Video On Demand 866-216-1072 WA...|0|
"CHECKCARD 1120 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 1124 AT&T*BILL PAYMENT 800-331-0500 TX...|0|
CHECKCARD 1129 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1129 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1202 MEL'S DRIVE-IN #2 SAN FRANCISCOCA 24492153337286434101508|1|
CHECKCARD 1204 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1204 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1205 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 1205 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 1206 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1206 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1206 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1207 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1208 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1208 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 1209 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1209 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1209 ESURANCE CAR INSURANCE 800-378-7262 CA...|0|
CHECKCARD 1213 THINKGEEK INC THINKGEEK.COMVA...|0|
CHECKCARD 1214 GREAT CLIPS 8976 SAN JOSE CA 24692163349000259291747|1|
"CHECKCARD 1220 24HOUR FITNESS USA|INC 800-432-6348 CA..."|0|
CHECKCARD 1220 AMAZON MKTPLACE PMTS AMZN.COM/BILLWA...|0|
CHECKCARD 1221 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 1221 Amazon.com AMZN.COM/BILLWA...|0|
CHECKCARD 1224 AT&T*BILL PAYMENT 800-331-0500 TX...|0|
CHECKCARD 1225 PAYPAL *1337 LLC 402-935-7733 CA...|0|
"CONCUR DES:EXPENSE ID:C008N1RUX000 INDN:Key| Joe A. CO ID:1911608052 PPD..."|0|
"CONCUR DES:EXPENSE ID:C00A9UJCX006 INDN:Key| Joe A. CO ID:1911608052 PPD..."|0|
Deposit 1735 E BAYSHORE RD     EAST PALO ALTCAUS CU SERVICES|1|
FRANCHISE TAX BD DES:TAX-REFUND ID:436770131 INDN:JOE A KEY CO...|0|
GG DELIVERS         323-6004608     CAUS|0|
GH *GITHUB.COM    U 415-448-6673    CAUS|0|
GOOGLE *AkonSoft    GOOGLE.COM/CH   CAUS|0|
GOOGLE *Google Stor GOOGLE.COM/CH   CAUS|0|
GOOGLE *Google Stor GOOGLE.COM/CH   CAUS|0|
GOOGLE *Lucky Super GOOGLE.COM/CH   CAUS|0|
GOOGLE *Lucky Super GOOGLE.COM/CH   CAUS|0|
GOOGLE *Lucky Super GOOGLE.COM/CH   CAUS|0|
GOOGLE *Lucky Super GOOGLE.COM/CH   CAUS|0|
GOOGLE *Lucky Super GOOGLE.COM/CH   CAUS|0|
GOOGLE *Lucky Super GOOGLE.COM/CH   CAUS|0|
GOOGLE *Music       GOOGLE.COM/CH   CAUS|0|
GOOGLE *Music       GOOGLE.COM/CH   CAUS|0|
GOOGLE *Music       GOOGLE.COM/CH   CAUS|0|
GOOGLE *Music       GOOGLE.COM/CH   CAUS|0|
GOOGLE *Music       GOOGLE.COM/CH   CAUS|0|
GOOGLE *Nob Hill Fo GOOGLE.COM/CH   CAUS|0|
GOOGLE *Nob Hill Fo GOOGLE.COM/CH   CAUS|0|
GOOGLE *Nob Hill Fo GOOGLE.COM/CH   CAUS|0|
GOOGLE *Nob Hill Fo GOOGLE.COM/CH   CAUS|0|
GOOGLE *Nob Hill Fo GOOGLE.COM/CH   CAUS|0|
GOOGLE *Nob Hill Fo GOOGLE.COM/CH   CAUS|0|
GOOGLE *Office Depo GOOGLE.COM/CH   CAUS|0|
GOOGLE *Target      GOOGLE.COM/CH   CAUS|0|
GOOGLE *Target      GOOGLE.COM/CH   CAUS|0|
GOOGLE *Target      GOOGLE.COM/CH   CAUS|0|
GOOGLE *Target      GOOGLE.COM/CH   CAUS|0|
GOOGLE *Target      GOOGLE.COM/CH   CAUS|0|
GOOGLE *Target      GOOGLE.COM/CH   CAUS|0|
GOOGLE *Target      GOOGLE.COM/CH   CAUS|0|
GOOGLE *Target      GOOGLE.COM/CH   CAUS|0|
GOOGLE *Walgreens C GOOGLE.COM/CH   CAUS|0|
GOOGLE *Walgreens C GOOGLE.COM/CH   CAUS|0|
GOOGLE *Walgreens C GOOGLE.COM/CH   CAUS|0|
GOOGLE *Walgreens C GOOGLE.COM/CH   CAUS|0|
GOOGLE *Walgreens C GOOGLE.COM/CH   CAUS|0|
GOOGLE *Whole Foods GOOGLE.COM/CH   CAUS|0|
GOOGLE *Whole Foods GOOGLE.COM/CH   CAUS|0|
GOOGLE *Whole Foods GOOGLE.COM/CH   CAUS|0|
GOOGLE *Whole Foods GOOGLE.COM/CH   CAUS|0|
GOOGLE *Whole Foods GOOGLE.COM/CH   CAUS|0|
GOOGLE *Whole Foods GOOGLE.COM/CH   CAUS|0|
GOOGLE *Whole Foods GOOGLE.COM/CH   CAUS|0|
GOOGLE *Whole Foods GOOGLE.COM/CH   CAUS|0|
GOOGLE *Whole Foods GOOGLE.COM/CH   CAUS|0|
INSTACART           910-817-2278    CAUS|0|
INSTACART           910-817-2278    CAUS|0|
INSTACART           910-817-2278    CAUS|0|
INSTACART           INSTACART.COM   CAUS|0|
INTUIT *TURBOTAX    800-446-8848    CAUS|0|
IRS DES:USATAXPYMT ID:200350515576653 INDN:JOE A KEY & SKYE C HIL CO...|0|
MEMBER INFO:MATT SEVRENS                                ACH DEBIT IAT 27:|0|
NETFLIX.COM         NETFLIX.COM     CAUS|0|
NETFLIX.COM         NETFLIX.COM     CAUS|0|
NORTH BEACH PIZZA SAN FRANCISCO CA|1|North Beach Pizza
PLEX INC            415-797-4478    CAUS|0|
PLEX INC            415-797-4478    CAUS|0|
ROHNERT PARK THEATE ROHNERT PARK    CAUS|1|
SEES CANDIES 510 SAN FRANCISCO CA|1|See's Candies
SHARE DRAFT: 146|0|
SHARE DRAFT: 147|0|
SHARE DRAFT: 152|0|
SHARE DRAFT: 154|0|
SPECIALTY'S CAFE &  SAN FRANCISCO   CAUS|1|
SQ *GOT CURRY?      Santa Clara     CAUS|0|
SQ *PORKYS SJ       Sunnyvale       CAUS|0|
TMOBILE PLDB RECURRING BELLEVUE     WAUS|0|
TOKYO EXPRESS RESTAURA SAN FRANCISCO CA|1|Tokyo Express
Transfer from Share: 343518-S10|0|
Transfer from Share: 343518-S10|0|
Transfer from Share: 349817-S00|0|
Transfer from Share: 349817-S00|0|
Transfer from Share: 349817-S00|0|
Transfer from Share: 349817-S01|0|
Transfer from Share: 349817-S01|0|
Transfer to Share: 343518-S10|0|
Transfer to Share: 343518-S10|0|
Transfer to Share: 349817-S00|0|
Transfer to Share: 349817-S01|0|
WISE SONS DELI           SAN FRANCISCOCA|1|Wise Sons Deli
"YODLEE.COM INC DES:DIRECT DEP ID:315018338477QBC INDN:KEY|JOE A CO..."|0|
"YODLEE.COM INC DES:DIRECT DEP ID:475019277469QBC INDN:KEY|JOE A CO..."|0|
"YODLEE.COM INC DES:DIRECT DEP ID:515046671679QBC INDN:KEY|JOE A CO..."|0|
"YODLEE.COM INC DES:DIRECT DEP ID:516042312983QBC INDN:KEY|JOE A CO..."|0|
"YODLEE.COM INC DES:DIRECT DEP ID:516042312984QBC INDN:KEY|JOE A CO..."|0|
